STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20110701,11,15,4,7,15,4,0,16,4,0,16,4,0,6,2,0,6,2,0,0,0,0,0,0,0,0,0,2.0,0,0,3.0,0,0,28.0,16,4,10.5,6,2,24.2,16,4,12.9,6,2,18.6,15,4
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20110801,25,14,3,9,14,3,0,16,3,0,16,3,0,3,1,0,3,1,1,0,0,0,0,0,0,0,0,7.1,0,0,9.1,0,0,31.6,16,3,6.6,3,1,26.2,16,3,13.9,3,1,19.6,14,3
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20110901,26,16,5,5,16,5,0,15,5,0,15,5,0,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,30.9,15,5,8.1,4,1,26.8,15,5,13.2,4,1,20.1,16,5
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20111001,53,15,4,3,15,4,3,15,4,0,15,4,0,2,1,0,2,1,9,0,0,4,0,0,2,0,0,31.0,0,0,121.7,0,0,33.3,15,4,11.0,2,1,28.2,15,4,15.8,2,1,21.9,15,4
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20111101,25,13,3,6,13,3,0,16,3,0,16,3,0,3,1,0,3,1,11,0,0,6,0,0,4,0,0,87.1,0,0,317.5,0,0,30.8,16,3,10.0,3,1,25.3,16,3,14.4,3,1,20.0,13,3
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20111201,51,13,3,0,13,3,0,15,3,0,15,3,0,2,1,0,2,1,19,0,0,8,0,0,6,0,0,58.9,0,0,343.1,0,0,31.0,15,3,14.0,2,1,26.5,15,3,17.2,2,1,22.0,13,3
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20110701,127,17,5,0,17,5,21,8,4,0,8,4,0,17,5,0,17,5,1,0,0,1,0,0,0,0,0,17.0,0,0,19.3,0,0,34.8,8,4,20.9,17,5,33.3,8,4,22.9,17,5,28.0,17,5
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20110801,72,18,9,0,18,9,26,5,1,0,5,1,0,20,9,0,20,9,2,0,0,1,0,0,0,0,0,16.0,0,0,21.1,0,0,36.2,5,1,22.2,20,9,34.6,5,1,23.1,20,9,28.6,18,9
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20110901,45,16,8,0,16,8,23,7,2,0,7,2,0,16,8,0,16,8,2,0,0,0,0,0,0,0,0,7.9,0,0,17.0,0,0,37.0,7,2,23.4,16,8,34.9,7,2,23.8,16,8,29.4,16,8
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20111001,32,3,1,0,3,1,22,7,1,0,7,1,0,20,18,0,20,18,4,0,0,2,0,0,1,0,0,81.0,0,0,106.1,0,0,37.0,7,1,20.7,20,18,35.1,7,1,23.0,20,18,29.1,3,1
