STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20120101,40,9,3,0,9,3,0,14,3,0,14,3,0,5,1,0,5,1,11,0,0,8,0,0,5,0,0,83.1,0,0,368.0,0,0,29.7,14,3,15.0,5,1,26.2,14,3,17.5,5,1,22.0,9,3
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20120201,76,15,2,0,15,2,1,15,2,0,15,2,0,2,1,0,2,1,6,0,0,3,0,0,1,0,0,40.9,0,0,106.4,0,0,32.2,15,2,16.5,2,1,29.1,15,2,18.2,2,1,23.7,15,2
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20120301,75,12,3,0,12,3,0,13,3,0,13,3,0,2,1,0,2,1,8,0,0,1,0,0,0,0,0,17.0,0,0,57.9,0,0,32.1,13,3,15.1,2,1,28.4,13,3,17.5,2,1,23.0,12,3
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20120401,50,14,3,0,14,3,0,14,3,0,14,3,0,1,1,0,1,1,4,0,0,2,0,0,1,0,0,34.0,0,0,65.4,0,0,30.0,14,3,15.0,1,1,26.6,14,3,17.1,1,1,21.9,14,3
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20120501,3,10,3,9,10,3,0,9,3,0,9,3,0,5,2,0,5,2,4,0,0,1,0,0,1,0,0,40.9,0,0,68.8,0,0,25.0,9,3,11.5,5,2,22.0,9,3,13.8,5,2,17.6,10,3
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20120601,4,16,13,0,16,13,0,16,13,0,16,13,0,7,3,0,7,3,5,0,0,1,0,0,1,0,0,27.9,0,0,52.8,0,0,26.4,16,13,12.5,7,3,25.2,16,13,15.1,7,3,20.3,16,13
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20120101,106,9,3,0,9,3,8,10,2,0,10,2,0,14,5,0,14,5,18,0,0,11,0,0,4,0,0,74.9,0,0,425.3,0,0,33.6,10,2,21.6,14,5,31.6,10,2,22.8,14,5,27.1,9,3
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20120201,88,14,5,0,14,5,8,10,2,0,10,2,0,16,5,0,16,5,16,0,0,11,0,0,5,0,0,55.1,0,0,343.5,0,0,33.2,10,2,21.4,16,5,31.5,10,2,22.5,16,5,27.1,14,5
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20120301,145,8,3,0,8,3,9,6,3,0,6,3,0,8,3,0,8,3,25,0,0,13,0,0,7,0,0,62.0,0,0,499.1,0,0,33.6,6,3,21.9,8,3,31.8,6,3,23.0,8,3,27.4,8,3
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20120401,49,11,5,0,11,5,15,12,5,0,12,5,0,17,5,0,17,5,14,0,0,4,0,0,1,0,0,36.1,0,0,171.5,0,0,33.6,12,5,22.7,17,5,32.7,12,5,23.5,17,5,28.1,11,5
