STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20140701,0,25,25,10,25,25,0,25,25,0,25,25,0,1,1,0,1,1,6,0,0,0,0,0,0,0,0,7.1,0,0,32.0,0,0,18.0,25,25,6.4,1,1,17.4,25,25,8.4,1,1,13.4,25,25
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20140801,0,18,5,12,18,5,0,18,4,0,18,4,0,9,5,0,9,5,2,0,0,0,0,0,0,0,0,5.1,0,0,11.2,0,0,29.2,18,4,4.3,9,5,26.7,18,4,8.0,9,5,16.3,18,5
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20140901,1,8,3,10,8,3,0,16,5,0,16,5,0,7,2,0,7,2,0,0,0,0,0,0,0,0,0,2.0,0,0,4.6,0,0,32.1,16,5,5.6,7,2,28.4,16,5,8.1,7,2,17.1,8,3
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20141001,7,18,11,20,18,11,7,13,4,0,13,4,0,11,11,0,11,11,4,0,0,2,0,0,0,0,0,23.1,0,0,63.2,0,0,36.6,13,4,5.1,11,11,29.5,13,4,7.3,11,11,17.1,18,11
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20141101,3,19,5,9,19,5,1,17,4,0,17,4,0,10,5,0,10,5,11,0,0,5,0,0,2,0,0,48.0,0,0,179.2,0,0,32.5,17,4,6.5,10,5,28.0,17,4,8.3,10,5,17.7,19,5
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20141201,2,10,5,4,10,5,2,20,6,0,20,6,0,12,5,0,12,5,9,0,0,4,0,0,3,0,0,35.1,0,0,152.7,0,0,34.2,20,6,7.2,12,5,29.5,20,6,8.5,12,5,17.9,10,5
GHCND:BR057324290,MONTES CLAROS BR,668,-16.717,-43.867,20141201,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,0,5,5,0,5,5,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,19.6,5,5,-9999,0,0,19.6,5,5,-9999,0,0
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20140701,-9999,0,0,-9999,0,0,19,12,3,0,12,3,0,13,13,0,13,13,2,0,0,1,0,0,0,0,0,14.0,0,0,19.0,0,0,34.6,12,3,22.0,13,13,33.3,12,3,22.0,13,13,-9999,0,0
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20140801,-9999,0,0,-9999,0,0,13,13,4,0,13,4,-9999,0,0,-9999,0,0,1,0,0,0,0,0,0,0,0,8.9,0,0,11.5,0,0,36.0,13,4,-9999,0,0,34.3,13,4,-9999,0,0,-9999,0,0
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20140901,-9999,0,0,-9999,0,0,13,16,7,0,16,7,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,35.3,16,7,-9999,0,0,33.9,16,7,-9999,0,0,-9999,0,0
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20141001,-9999,0,0,-9999,0,0,19,11,4,0,11,4,0,30,30,0,30,30,4,0,0,3,0,0,1,0,0,25.9,0,0,75.5,0,0,35.8,11,4,23.6,30,30,34.3,11,4,23.6,30,30,-9999,0,0
