STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20120701,13,19,12,3,19,12,0,20,12,0,20,12,0,7,2,0,7,2,1,0,0,1,0,0,0,0,0,13.0,0,0,14.3,0,0,27.6,20,12,9.0,7,2,24.1,20,12,13.1,7,2,19.6,19,12
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20120801,8,11,3,9,11,3,0,12,3,0,12,3,0,3,1,0,3,1,0,0,0,0,0,0,0,0,0,2.0,0,0,4.5,0,0,26.3,12,3,10.5,3,1,22.9,12,3,13.3,3,1,18.2,11,3
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20120901,38,9,2,11,9,2,1,15,5,0,15,5,0,3,1,0,3,1,3,0,0,2,0,0,2,0,0,37.1,0,0,72.1,0,0,33.8,15,5,6.6,3,1,27.0,15,5,14.2,3,1,20.6,9,2
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20121001,41,13,4,1,13,4,1,15,4,0,15,4,0,6,2,0,6,2,4,0,0,1,0,0,0,0,0,21.1,0,0,46.0,0,0,34.7,15,4,11.0,6,2,28.2,15,4,15.9,6,2,21.6,13,4
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20121101,23,16,4,2,16,4,1,16,4,0,16,4,0,5,1,0,5,1,14,0,0,7,0,0,3,0,0,73.9,0,0,275.6,0,0,33.5,16,4,12.5,5,1,26.4,16,4,16.1,5,1,20.7,16,4
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20121201,27,4,2,0,4,2,1,4,2,0,4,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,23.1,0,0,36.0,0,0,32.2,4,2,16.3,0,0,28.8,4,2,18.7,0,0,23.6,4,2
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20120701,89,18,4,0,18,4,22,8,2,0,8,2,0,19,4,0,19,4,6,0,0,3,0,0,2,0,0,29.0,0,0,90.8,0,0,35.3,8,2,22.0,19,4,33.4,8,2,23.0,19,4,28.1,18,4
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20120801,114,15,8,0,15,8,25,6,2,0,6,2,0,14,8,0,14,8,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,36.2,6,2,21.2,14,8,34.5,6,2,22.7,14,8,28.6,15,8
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20120901,-9999,0,0,-9999,0,0,23,7,2,0,7,2,0,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0.3,0,0,0.3,0,0,37.8,7,2,22.8,7,7,35.3,7,2,22.8,7,7,-9999,0,0
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20121001,12,29,29,0,29,29,8,22,18,0,22,18,0,29,29,0,29,29,1,0,0,1,0,0,1,0,0,105.9,0,0,105.9,0,0,37.2,22,18,24.9,29,29,35.8,22,18,25.0,29,29,30.4,29,29
