STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:BR001957002,CORUMBA BR,141,-19.083,-57.5,20130501,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,5,0,0,1,0,0,0,0,0,24.9,0,0,52.1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:BR001957002,CORUMBA BR,141,-19.083,-57.5,20130601,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,6,0,0,2,0,0,0,0,0,23.1,0,0,68.0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20130101,37,21,7,0,21,7,0,19,7,0,19,7,0,11,7,0,11,7,15,0,0,7,0,0,1,0,0,56.9,0,0,251.6,0,0,29.9,19,7,16.0,11,7,26.6,19,7,17.8,11,7,22.4,21,7
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20130201,81,15,5,0,15,5,0,15,5,0,15,5,0,3,2,0,3,2,6,0,0,3,0,0,1,0,0,27.9,0,0,69.9,0,0,31.0,15,5,17.2,3,2,29.9,15,5,19.2,3,2,24.5,15,5
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20130301,39,18,6,1,18,6,0,17,6,0,17,6,0,6,2,0,6,2,15,0,0,8,0,0,7,0,0,49.0,0,0,308.5,0,0,32.0,17,6,14.5,6,2,27.1,17,6,17.7,6,2,22.2,18,6
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20130401,28,11,4,2,11,4,0,15,4,0,15,4,0,1,1,0,1,1,6,0,0,1,0,0,0,0,0,22.1,0,0,55.0,0,0,28.9,15,4,12.5,1,1,24.9,15,4,15.7,1,1,20.3,11,4
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20130501,0,14,4,43,14,4,0,14,4,0,14,4,0,3,2,0,3,2,3,0,0,2,0,0,0,0,0,20.1,0,0,41.2,0,0,28.8,14,4,5.7,3,2,23.5,14,4,8.1,3,2,15.8,14,4
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20130601,0,19,8,18,19,8,0,19,8,0,19,8,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,22.1,0,0,27.4,0,0,25.4,19,8,7.5,0,0,24.4,19,8,9.4,0,0,16.3,19,8
GHCND:BR057324290,MONTES CLAROS BR,668,-16.717,-43.867,20130501,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,0,15,3,0,15,3,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,14.1,15,3,-9999,0,0,16.2,15,3,-9999,0,0
GHCND:BR057324290,MONTES CLAROS BR,668,-16.717,-43.867,20130601,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,0,18,7,0,18,7,0,0,0,0,0,0,0,0,0,2.0,0,0,2.0,0,0,-9999,0,0,14.8,18,7,-9999,0,0,16.8,18,7,-9999,0,0
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20130101,-9999,0,0,-9999,0,0,4,23,8,0,23,8,0,15,7,0,15,7,14,0,0,7,0,0,4,0,0,86.1,0,0,311.5,0,0,34.1,23,8,23.6,15,7,32.0,23,8,23.9,15,7,-9999,0,0
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20130201,39,15,8,0,15,8,18,9,2,0,9,2,0,20,8,0,20,8,16,0,0,10,0,0,8,0,0,48.0,0,0,366.1,0,0,34.7,9,2,22.6,20,8,33.1,9,2,23.1,20,8,28.1,15,8
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20130301,41,24,11,0,24,11,17,13,9,0,13,9,0,24,11,0,24,11,14,0,0,8,0,0,1,0,0,31.0,0,0,195.3,0,0,34.6,13,9,23.0,24,11,33.4,13,9,24.1,24,11,28.5,24,11
