STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,MXSD,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20120101,91,21,16,0,21,16,13,7,2,0,7,2,0,21,16,0,21,16,4,0,0,4,0,0,4,0,0,125.2,0,0,-9999,0,0,336.2,0,0,34.8,7,2,20.2,21,16,31.4,7,2,23.0,21,16,27.4,21,16
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20120201,200,3,1,0,3,1,5,1,1,0,1,1,0,3,1,0,3,1,17,0,0,13,0,0,9,0,0,141.2,0,0,-9999,0,0,678.9,0,0,33.5,1,1,20.4,3,1,29.5,1,1,22.5,3,1,26.0,3,1
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20120301,188,9,2,0,9,2,10,5,2,0,5,2,0,9,2,0,9,2,4,0,0,3,0,0,3,0,0,48.3,0,0,-9999,0,0,120.7,0,0,33.5,5,2,16.2,9,2,31.0,5,2,22.1,9,2,26.9,9,2
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20120401,205,5,2,0,5,2,12,4,2,0,4,2,0,5,2,0,5,2,4,0,0,4,0,0,2,0,0,39.6,0,0,-9999,0,0,113.6,0,0,34.0,4,2,16.6,5,2,30.8,4,2,22.1,5,2,26.5,5,2
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20120501,171,4,1,0,4,1,6,4,1,0,4,1,0,4,1,0,4,1,4,0,0,3,0,0,2,0,0,28.2,0,0,-9999,0,0,84.6,0,0,33.0,4,1,13.4,4,1,29.9,4,1,19.9,4,1,24.9,4,1
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20120601,149,3,3,9,3,3,1,2,1,0,2,1,0,3,3,0,3,3,6,0,0,3,0,0,3,0,0,40.6,0,0,-9999,0,0,140.1,0,0,32.4,2,1,11.0,3,3,28.8,2,1,18.0,3,3,23.5,3,3
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20120701,115,4,1,5,4,1,5,3,1,0,3,1,0,4,1,0,4,1,1,0,0,1,0,0,0,0,0,12.7,0,0,-9999,0,0,12.7,0,0,33.6,3,1,6.6,4,1,28.9,3,1,15.8,4,1,22.4,4,1
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20120801,163,5,1,1,5,1,19,4,1,0,4,1,0,5,1,0,5,1,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,35.2,4,1,9.5,5,1,31.5,4,1,17.3,5,1,24.6,5,1
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20120901,242,3,1,0,3,1,23,2,1,0,2,1,0,3,1,0,3,1,2,0,0,1,0,0,0,0,0,17.8,0,0,-9999,0,0,24.9,0,0,37.8,2,1,14.0,3,1,34.7,2,1,19.9,3,1,27.3,3,1
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20121001,255,5,3,0,5,3,21,3,1,0,3,1,0,5,3,0,5,3,2,0,0,1,0,0,1,0,0,78.2,0,0,-9999,0,0,83.3,0,0,37.0,3,1,17.0,5,3,33.7,3,1,22.2,5,3,28.1,5,3
