STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,MXSD,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20140101,-9999,0,0,-9999,0,0,1,5,2,0,5,2,-9999,0,0,-9999,0,0,11,0,0,10,0,0,7,0,0,109.7,0,0,-9999,0,0,373.2,0,0,33.4,5,2,-9999,0,0,29.6,5,2,-9999,0,0,-9999,0,0
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20140201,-9999,0,0,-9999,0,0,1,8,2,0,8,2,-9999,0,0,-9999,0,0,14,0,0,10,0,0,5,0,0,100.6,0,0,-9999,0,0,386.1,0,0,33.5,8,2,-9999,0,0,28.9,8,2,-9999,0,0,-9999,0,0
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20140301,-9999,0,0,-9999,0,0,4,5,2,0,5,2,-9999,0,0,-9999,0,0,9,0,0,5,0,0,4,0,0,87.6,0,0,-9999,0,0,273.3,0,0,33.0,5,2,-9999,0,0,30.1,5,2,-9999,0,0,-9999,0,0
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20140401,-9999,0,0,-9999,0,0,13,1,1,0,1,1,-9999,0,0,-9999,0,0,7,0,0,5,0,0,2,0,0,62.7,0,0,-9999,0,0,188.7,0,0,34.2,1,1,-9999,0,0,31.1,1,1,-9999,0,0,-9999,0,0
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20140501,-9999,0,0,-9999,0,0,1,8,2,0,8,2,-9999,0,0,-9999,0,0,4,0,0,3,0,0,2,0,0,59.4,0,0,-9999,0,0,114.8,0,0,32.2,8,2,-9999,0,0,28.6,8,2,-9999,0,0,-9999,0,0
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20140601,-9999,0,0,-9999,0,0,0,6,2,0,6,2,-9999,0,0,-9999,0,0,6,0,0,3,0,0,2,0,0,37.6,0,0,-9999,0,0,103.4,0,0,32.0,6,2,-9999,0,0,27.6,6,2,-9999,0,0,-9999,0,0
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20140701,-9999,0,0,-9999,0,0,3,8,2,0,8,2,-9999,0,0,-9999,0,0,4,0,0,1,0,0,1,0,0,89.2,0,0,-9999,0,0,119.7,0,0,32.5,8,2,-9999,0,0,27.9,8,2,-9999,0,0,-9999,0,0
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20140801,-9999,0,0,-9999,0,0,17,2,1,0,2,1,-9999,0,0,-9999,0,0,1,0,0,1,0,0,1,0,0,25.4,0,0,-9999,0,0,27.2,0,0,34.8,2,1,-9999,0,0,30.9,2,1,-9999,0,0,-9999,0,0
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20140901,-9999,0,0,-9999,0,0,22,4,2,0,4,2,-9999,0,0,-9999,0,0,2,0,0,1,0,0,1,0,0,120.7,0,0,-9999,0,0,124.3,0,0,36.5,4,2,-9999,0,0,33.7,4,2,-9999,0,0,-9999,0,0
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20141001,-9999,0,0,-9999,0,0,24,6,2,0,6,2,-9999,0,0,-9999,0,0,5,0,0,2,0,0,1,0,0,70.1,0,0,-9999,0,0,113.9,0,0,38.4,6,2,-9999,0,0,35.0,6,2,-9999,0,0,-9999,0,0
