STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,MXSD,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:ARM00087582,AEROPARQUE JORGE NEWBERY AR,5.5,-34.559,-58.416,20110101,81,11,3,0,11,3,2,13,4,0,13,4,0,7,3,0,7,3,4,0,0,2,0,0,1,0,0,47.0,0,0,-9999,0,0,91.4,0,0,34.0,13,4,17.5,7,3,29.9,13,4,21.2,7,3,25.7,11,3
GHCND:ARM00087582,AEROPARQUE JORGE NEWBERY AR,5.5,-34.559,-58.416,20110201,76,10,2,0,10,2,1,11,2,0,11,2,0,6,2,0,6,2,3,0,0,2,0,0,1,0,0,82.0,0,0,-9999,0,0,111.3,0,0,33.0,11,2,16.5,6,2,28.1,11,2,19.9,6,2,23.7,10,2
GHCND:ARM00087582,AEROPARQUE JORGE NEWBERY AR,5.5,-34.559,-58.416,20110301,55,12,3,1,12,3,0,11,3,0,11,3,0,3,1,0,3,1,3,0,0,0,0,0,0,0,0,11.9,0,0,-9999,0,0,32.2,0,0,31.5,11,3,11.6,3,1,26.6,11,3,18.4,3,1,22.2,12,3
GHCND:ARM00087582,AEROPARQUE JORGE NEWBERY AR,5.5,-34.559,-58.416,20110401,20,13,4,6,13,4,0,12,4,0,12,4,0,4,1,0,4,1,7,0,0,4,0,0,2,0,0,101.1,0,0,-9999,0,0,195.3,0,0,27.5,12,4,10.4,4,1,23.3,12,4,15.6,4,1,19.2,13,4
GHCND:ARM00087582,AEROPARQUE JORGE NEWBERY AR,5.5,-34.559,-58.416,20110501,0,13,3,35,13,3,0,14,3,0,14,3,0,2,1,0,2,1,4,0,0,1,0,0,0,0,0,23.9,0,0,-9999,0,0,39.9,0,0,22.0,14,3,7.0,2,1,19.6,14,3,11.8,2,1,15.6,13,3
GHCND:ARM00087582,AEROPARQUE JORGE NEWBERY AR,5.5,-34.559,-58.416,20110601,0,11,2,107,11,2,0,11,2,0,11,2,0,2,1,0,2,1,5,0,0,4,0,0,2,0,0,42.9,0,0,-9999,0,0,127.1,0,0,20.2,11,2,3.0,2,1,15.9,11,2,8.9,2,1,12.4,11,2
GHCND:ARM00087582,AEROPARQUE JORGE NEWBERY AR,5.5,-34.559,-58.416,20110701,0,15,5,102,15,5,0,14,5,0,14,5,0,4,1,0,4,1,2,0,0,2,0,0,1,0,0,47.0,0,0,-9999,0,0,63.3,0,0,22.1,14,5,1.4,4,1,15.0,14,5,7.6,4,1,11.0,15,5
GHCND:ARM00087582,AEROPARQUE JORGE NEWBERY AR,5.5,-34.559,-58.416,20110801,0,11,3,111,11,3,0,12,3,0,12,3,0,3,1,0,3,1,3,0,0,0,0,0,0,0,0,6.1,0,0,-9999,0,0,17.8,0,0,20.0,12,3,3.2,3,1,15.1,12,3,8.2,3,1,11.3,11,3
GHCND:ARM00087582,AEROPARQUE JORGE NEWBERY AR,5.5,-34.559,-58.416,20110901,4,11,4,27,11,4,0,15,4,0,15,4,0,2,1,0,2,1,2,0,0,0,0,0,0,0,0,10.9,0,0,-9999,0,0,13.9,0,0,27.0,15,4,6.8,2,1,21.4,15,4,11.1,2,1,16.6,11,4
GHCND:ARM00087582,AEROPARQUE JORGE NEWBERY AR,5.5,-34.559,-58.416,20111001,8,10,2,12,10,2,0,16,4,0,16,4,0,4,1,0,4,1,3,0,0,2,0,0,0,0,0,17.0,0,0,-9999,0,0,43.4,0,0,27.6,16,4,7.5,4,1,22.6,16,4,13.5,4,1,17.9,10,2
GHCND:ARM00087582,AEROPARQUE JORGE NEWBERY AR,5.5,-34.559,-58.416,20111101,42,15,4,0,15,4,1,16,4,0,16,4,0,6,3,0,6,3,4,0,0,2,0,0,0,0,0,14.0,0,0,-9999,0,0,52.4,0,0,32.3,16,4,12.2,6,3,27.2,16,4,18.1,6,3,22.1,15,4
GHCND:ARM00087582,AEROPARQUE JORGE NEWBERY AR,5.5,-34.559,-58.416,20111201,46,12,3,0,12,3,0,13,3,0,13,3,0,8,3,0,8,3,5,0,0,2,0,0,0,0,0,13.0,0,0,-9999,0,0,46.4,0,0,31.5,13,3,9.8,8,3,27.1,13,3,18.4,8,3,22.4,12,3
GHCND:ARM00087022,GENERAL ENRIQUE MOSCONI TARTA AR,449,-22.62,-63.794,20110101,31,10,4,0,10,4,3,23,9,0,23,9,0,14,7,0,14,7,5,0,0,3,0,0,2,0,0,42.9,0,0,-9999,0,0,114.7,0,0,37.4,23,9,19.0,14,7,32.9,23,9,21.3,14,7,28.5,10,4
GHCND:ARM00087022,GENERAL ENRIQUE MOSCONI TARTA AR,449,-22.62,-63.794,20110201,63,13,3,0,13,3,3,15,3,0,15,3,0,4,1,0,4,1,12,0,0,5,0,0,5,0,0,87.9,0,0,-9999,0,0,359.3,0,0,38.0,15,3,17.3,4,1,30.7,15,3,20.4,4,1,25.3,13,3
GHCND:ARM00087022,GENERAL ENRIQUE MOSCONI TARTA AR,449,-22.62,-63.794,20110301,63,13,3,0,13,3,2,16,4,0,16,4,0,1,1,0,1,1,6,0,0,2,0,0,0,0,0,18.0,0,0,-9999,0,0,63.4,0,0,34.9,16,4,12.5,1,1,27.4,16,4,18.8,1,1,22.8,13,3
GHCND:ARM00087022,GENERAL ENRIQUE MOSCONI TARTA AR,449,-22.62,-63.794,20110401,52,13,3,2,13,3,0,13,3,0,13,3,0,5,1,0,5,1,4,0,0,2,0,0,0,0,0,15.0,0,0,-9999,0,0,43.6,0,0,32.0,13,3,13.2,5,1,27.2,13,3,17.2,5,1,22.2,13,3
GHCND:ARM00087022,GENERAL ENRIQUE MOSCONI TARTA AR,449,-22.62,-63.794,20110501,28,11,3,11,11,3,0,13,3,0,13,3,0,3,1,0,3,1,1,0,0,1,0,0,0,0,0,15.0,0,0,-9999,0,0,18.6,0,0,30.5,13,3,6.2,3,1,24.3,13,3,14.2,3,1,19.4,11,3
GHCND:ARM00087022,GENERAL ENRIQUE MOSCONI TARTA AR,449,-22.62,-63.794,20110601,3,11,3,29,11,3,0,14,3,0,14,3,0,6,2,0,6,2,2,0,0,0,0,0,0,0,0,3.0,0,0,-9999,0,0,9.0,0,0,27.5,14,3,0.4,6,2,21.6,14,3,10.7,6,2,15.7,11,3
