STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,MXSD,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:ARM00087582,AEROPARQUE JORGE NEWBERY AR,5.5,-34.559,-58.416,20100101,76,15,3,0,15,3,1,17,3,0,17,3,0,4,1,0,4,1,6,0,0,4,0,0,3,0,0,40.9,0,0,-9999,0,0,142.7,0,0,32.7,17,3,17.1,4,1,29.9,17,3,21.1,4,1,25.2,15,3
GHCND:ARM00087582,AEROPARQUE JORGE NEWBERY AR,5.5,-34.559,-58.416,20100201,64,11,3,0,11,3,0,15,5,0,15,5,0,3,1,0,3,1,7,0,0,5,0,0,4,0,0,82.0,0,0,-9999,0,0,285.7,0,0,31.7,15,5,13.5,3,1,28.1,15,5,20.3,3,1,24.1,11,3
GHCND:ARM00087582,AEROPARQUE JORGE NEWBERY AR,5.5,-34.559,-58.416,20100301,66,14,3,1,14,3,0,14,3,0,14,3,0,4,2,0,4,2,2,0,0,2,0,0,0,0,0,22.1,0,0,-9999,0,0,44.0,0,0,31.0,14,3,11.3,4,2,27.0,14,3,18.9,4,2,23.0,14,3
GHCND:ARM00087582,AEROPARQUE JORGE NEWBERY AR,5.5,-34.559,-58.416,20100401,22,14,5,10,14,5,0,13,5,0,13,5,0,3,1,0,3,1,3,0,0,2,0,0,1,0,0,39.9,0,0,-9999,0,0,65.1,0,0,28.8,13,5,8.7,3,1,23.2,13,5,14.0,3,1,19.1,14,5
GHCND:ARM00087582,AEROPARQUE JORGE NEWBERY AR,5.5,-34.559,-58.416,20100501,4,12,3,19,12,3,0,16,3,0,16,3,0,4,1,0,4,1,3,0,0,2,0,0,2,0,0,71.1,0,0,-9999,0,0,121.4,0,0,25.5,16,3,6.8,4,1,20.3,16,3,13.0,4,1,17.0,12,3
GHCND:ARM00087582,AEROPARQUE JORGE NEWBERY AR,5.5,-34.559,-58.416,20100601,0,13,2,76,13,2,0,11,2,0,11,2,0,4,2,0,4,2,2,0,0,1,0,0,0,0,0,20.1,0,0,-9999,0,0,28.0,0,0,21.5,11,2,4.9,4,2,16.8,11,2,9.3,4,2,13.2,13,2
GHCND:ARM00087582,AEROPARQUE JORGE NEWBERY AR,5.5,-34.559,-58.416,20100701,0,7,1,105,7,1,0,13,4,0,13,4,0,7,3,0,7,3,4,0,0,3,0,0,0,0,0,23.9,0,0,-9999,0,0,65.6,0,0,22.8,13,4,2.8,7,3,14.9,13,4,7.9,7,3,10.2,7,1
GHCND:ARM00087582,AEROPARQUE JORGE NEWBERY AR,5.5,-34.559,-58.416,20100801,0,15,5,56,15,5,0,15,5,0,15,5,0,8,3,0,8,3,2,0,0,0,0,0,0,0,0,4.1,0,0,-9999,0,0,11.4,0,0,25.1,15,5,3.2,8,3,16.6,15,5,8.7,8,3,12.7,15,5
GHCND:ARM00087582,AEROPARQUE JORGE NEWBERY AR,5.5,-34.559,-58.416,20100901,1,16,3,28,16,3,0,15,3,0,15,3,0,5,2,0,5,2,8,0,0,4,0,0,1,0,0,45.0,0,0,-9999,0,0,116.4,0,0,24.0,15,3,7.2,5,2,19.4,15,3,12.1,5,2,16.0,16,3
GHCND:ARM00087582,AEROPARQUE JORGE NEWBERY AR,5.5,-34.559,-58.416,20101001,5,14,3,15,14,3,0,13,3,0,13,3,0,5,2,0,5,2,3,0,0,2,0,0,0,0,0,18.0,0,0,-9999,0,0,38.9,0,0,25.7,13,3,9.2,5,2,21.4,13,3,13.2,5,2,17.5,14,3
