STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:NP000444540,KATHMANDU AIRPORT NP,1337,27.7,85.367,20070101,-9999,0,0,-9999,0,0,0,15,4,0,15,4,-9999,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,21.4,15,4,-9999,0,0,19.1,15,4,-9999,0,0,-9999,0,0
GHCND:NP000444540,KATHMANDU AIRPORT NP,1337,27.7,85.367,20070201,-9999,0,0,-9999,0,0,0,15,4,0,15,4,-9999,0,0,-9999,0,0,3,0,0,2,0,0,1,0,0,45.0,0,0,64.5,0,0,23.6,15,4,-9999,0,0,18.5,15,4,-9999,0,0,-9999,0,0
GHCND:NP000444540,KATHMANDU AIRPORT NP,1337,27.7,85.367,20070301,-9999,0,0,-9999,0,0,0,23,8,0,23,8,-9999,0,0,-9999,0,0,1,0,0,0,0,0,0,0,0,5.6,0,0,6.6,0,0,30.4,23,8,-9999,0,0,23.8,23,8,-9999,0,0,-9999,0,0
GHCND:NP000444540,KATHMANDU AIRPORT NP,1337,27.7,85.367,20070401,-9999,0,0,-9999,0,0,1,11,4,0,11,4,-9999,0,0,-9999,0,0,1,0,0,0,0,0,0,0,0,10.2,0,0,11.7,0,0,32.3,11,4,-9999,0,0,29.1,11,4,-9999,0,0,-9999,0,0
GHCND:NP000444540,KATHMANDU AIRPORT NP,1337,27.7,85.367,20070501,-9999,0,0,-9999,0,0,0,23,14,0,23,14,-9999,0,0,-9999,0,0,3,0,0,1,0,0,0,0,0,14.7,0,0,27.7,0,0,32.0,23,14,-9999,0,0,29.3,23,14,-9999,0,0,-9999,0,0
GHCND:NP000444540,KATHMANDU AIRPORT NP,1337,27.7,85.367,20070601,-9999,0,0,-9999,0,0,0,21,6,0,21,6,-9999,0,0,-9999,0,0,6,0,0,4,0,0,2,0,0,34.3,0,0,115.4,0,0,31.3,21,6,-9999,0,0,29.1,21,6,-9999,0,0,-9999,0,0
GHCND:NP000444540,KATHMANDU AIRPORT NP,1337,27.7,85.367,20070701,5,16,16,0,16,16,0,13,6,0,13,6,0,16,16,0,16,16,11,0,0,5,0,0,1,0,0,34.5,0,0,143.0,0,0,32.0,13,6,21.0,16,16,29.0,13,6,21.0,16,16,22.8,16,16
GHCND:NP000444540,KATHMANDU AIRPORT NP,1337,27.7,85.367,20070801,-9999,0,0,-9999,0,0,0,19,6,0,19,6,-9999,0,0,-9999,0,0,6,0,0,3,0,0,2,0,0,39.6,0,0,104.2,0,0,32.0,19,6,-9999,0,0,29.4,19,6,-9999,0,0,-9999,0,0
GHCND:NP000444540,KATHMANDU AIRPORT NP,1337,27.7,85.367,20070901,-9999,0,0,-9999,0,0,0,13,7,0,13,7,-9999,0,0,-9999,0,0,7,0,0,3,0,0,1,0,0,43.7,0,0,111.0,0,0,31.8,13,7,-9999,0,0,28.0,13,7,-9999,0,0,-9999,0,0
GHCND:NP000444540,KATHMANDU AIRPORT NP,1337,27.7,85.367,20071001,-9999,0,0,-9999,0,0,0,9,2,0,9,2,-9999,0,0,-9999,0,0,2,0,0,1,0,0,0,0,0,13.0,0,0,16.9,0,0,30.7,9,2,-9999,0,0,27.7,9,2,-9999,0,0,-9999,0,0
