STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,MXSD,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:IDM00096839,ACHMAD YANI ID,3,-6.973,110.375,20070101,253,5,1,0,5,1,8,2,1,0,2,1,0,3,1,0,3,1,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,32.6,2,1,23.2,3,1,31.4,2,1,24.5,3,1,28.0,5,1
GHCND:IDM00096839,ACHMAD YANI ID,3,-6.973,110.375,20070201,174,6,2,0,6,2,1,3,1,0,3,1,0,6,2,0,6,2,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,32.4,3,1,21.1,6,2,30.9,3,1,24.1,6,2,27.4,6,2
GHCND:IDM00096839,ACHMAD YANI ID,3,-6.973,110.375,20070301,201,8,2,0,8,2,0,3,2,0,3,2,0,8,2,0,8,2,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,32.0,3,2,23.2,8,2,31.2,3,2,24.4,8,2,27.9,8,2
GHCND:IDM00096839,ACHMAD YANI ID,3,-6.973,110.375,20070401,197,6,2,0,6,2,8,4,2,0,4,2,0,5,2,0,5,2,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,33.2,4,2,23.0,5,2,31.6,4,2,24.5,5,2,28.2,6,2
GHCND:IDM00096839,ACHMAD YANI ID,3,-6.973,110.375,20070501,248,6,2,0,6,2,23,2,1,0,2,1,0,7,2,0,7,2,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,34.6,2,1,23.0,7,2,33.0,2,1,25.0,7,2,29.1,6,2
GHCND:IDM00096839,ACHMAD YANI ID,3,-6.973,110.375,20070601,215,7,2,0,7,2,20,3,1,0,3,1,0,6,2,0,6,2,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,35.0,3,1,21.4,6,2,32.9,3,1,24.0,6,2,28.5,7,2
GHCND:IDM00096839,ACHMAD YANI ID,3,-6.973,110.375,20070701,213,9,2,0,9,2,21,4,1,0,4,1,0,6,2,0,6,2,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,34.8,4,1,20.6,6,2,33.1,4,1,23.1,6,2,28.0,9,2
GHCND:IDM00096839,ACHMAD YANI ID,3,-6.973,110.375,20070801,210,8,2,0,8,2,25,4,2,0,4,2,0,7,2,0,7,2,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,35.3,4,2,20.2,7,2,33.7,4,2,22.8,7,2,28.3,8,2
GHCND:IDM00096839,ACHMAD YANI ID,3,-6.973,110.375,20070901,232,7,1,0,7,1,25,4,1,0,4,1,0,5,1,0,5,1,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,37.2,4,1,21.4,5,1,34.4,4,1,23.2,5,1,28.8,7,1
GHCND:IDM00096839,ACHMAD YANI ID,3,-6.973,110.375,20071001,214,7,2,0,7,2,26,4,1,0,4,1,0,8,2,0,8,2,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,36.3,4,1,22.0,8,2,33.8,4,1,24.4,8,2,29.0,7,2
