STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:BXM00096315,BRUNEI INTERNATIONAL BX,22.3,4.944,114.928,20070101,189,8,2,0,8,2,4,2,1,0,2,1,0,8,2,0,8,2,19,0,0,11,0,0,6,0,0,63.0,0,0,429.2,0,0,32.5,2,1,22.3,8,2,30.9,2,1,23.5,8,2,27.3,8,2
GHCND:BXM00096315,BRUNEI INTERNATIONAL BX,22.3,4.944,114.928,20070201,180,6,2,0,6,2,3,2,1,0,2,1,0,6,2,0,6,2,14,0,0,8,0,0,4,0,0,85.1,0,0,357.6,0,0,32.3,2,1,21.8,6,2,30.7,2,1,23.0,6,2,26.9,6,2
GHCND:BXM00096315,BRUNEI INTERNATIONAL BX,22.3,4.944,114.928,20070301,186,11,2,0,11,2,18,1,1,0,1,1,0,11,2,0,11,2,1,0,0,1,0,0,1,0,0,30.0,0,0,30.0,0,0,34.4,1,1,21.7,11,2,32.5,1,1,23.4,11,2,28.1,11,2
GHCND:BXM00096315,BRUNEI INTERNATIONAL BX,22.3,4.944,114.928,20070401,209,7,1,0,7,1,24,1,1,0,1,1,0,7,1,0,7,1,13,0,0,3,0,0,3,0,0,105.9,0,0,258.7,0,0,35.0,1,1,22.7,7,1,32.8,1,1,23.6,7,1,28.2,7,1
GHCND:BXM00096315,BRUNEI INTERNATIONAL BX,22.3,4.944,114.928,20070501,252,6,1,0,6,1,26,2,1,0,2,1,0,5,1,0,5,1,15,0,0,9,0,0,6,0,0,71.9,0,0,330.1,0,0,34.2,2,1,22.6,5,1,32.9,2,1,23.8,5,1,28.4,6,1
GHCND:BXM00096315,BRUNEI INTERNATIONAL BX,22.3,4.944,114.928,20070601,205,9,2,0,9,2,22,0,0,0,0,0,0,9,2,0,9,2,16,0,0,12,0,0,8,0,0,104.9,0,0,497.9,0,0,34.0,0,0,22.0,9,2,32.3,0,0,23.7,9,2,28.0,9,2
GHCND:BXM00096315,BRUNEI INTERNATIONAL BX,22.3,4.944,114.928,20070701,205,10,4,0,10,4,22,0,0,0,0,0,0,10,4,0,10,4,12,0,0,7,0,0,4,0,0,91.9,0,0,336.5,0,0,34.7,0,0,22.5,10,4,32.7,0,0,23.3,10,4,28.1,10,4
GHCND:BXM00096315,BRUNEI INTERNATIONAL BX,22.3,4.944,114.928,20070801,182,9,2,0,9,2,18,3,1,0,3,1,0,10,2,0,10,2,11,0,0,5,0,0,2,0,0,40.9,0,0,181.5,0,0,35.0,3,1,21.7,10,2,32.7,3,1,23.1,10,2,27.9,9,2
GHCND:BXM00096315,BRUNEI INTERNATIONAL BX,22.3,4.944,114.928,20070901,199,8,2,0,8,2,11,1,1,0,1,1,0,8,2,0,8,2,14,0,0,9,0,0,4,0,0,45.0,0,0,252.9,0,0,34.5,1,1,21.4,8,2,32.0,1,1,23.3,8,2,27.8,8,2
GHCND:BXM00096315,BRUNEI INTERNATIONAL BX,22.3,4.944,114.928,20071001,212,8,1,0,8,1,16,3,1,0,3,1,0,5,1,0,5,1,16,0,0,8,0,0,6,0,0,74.9,0,0,313.6,0,0,34.5,3,1,22.4,5,1,32.1,3,1,23.6,5,1,27.9,8,1
GHCND:BXM00096315,BRUNEI INTERNATIONAL BX,22.3,4.944,114.928,20071101,217,5,1,0,5,1,6,1,1,0,1,1,0,5,1,0,5,1,11,0,0,6,0,0,4,0,0,40.9,0,0,220.9,0,0,33.1,1,1,22.3,5,1,31.1,1,1,23.4,5,1,27.4,5,1
GHCND:BXM00096315,BRUNEI INTERNATIONAL BX,22.3,4.944,114.928,20071201,111,9,2,0,9,2,11,9,4,0,9,4,0,12,2,0,12,2,11,0,0,5,0,0,1,0,0,35.1,0,0,142.1,0,0,33.2,9,4,21.9,12,2,31.7,9,4,23.5,12,2,27.5,9,2
GHCND:BXM00096315,BRUNEI INTERNATIONAL BX,22.3,4.944,114.928,20080101,147,10,2,0,10,2,5,8,2,0,8,2,0,9,2,0,9,2,11,0,0,7,0,0,5,0,0,130.0,0,0,413.8,0,0,34.1,8,2,21.7,9,2,31.8,8,2,23.2,9,2,27.5,10,2
GHCND:BXM00096315,BRUNEI INTERNATIONAL BX,22.3,4.944,114.928,20080201,132,9,2,0,9,2,4,9,2,0,9,2,0,6,2,0,6,2,15,0,0,9,0,0,3,0,0,84.1,0,0,326.3,0,0,33.4,9,2,20.7,6,2,30.4,9,2,23.3,6,2,27.1,9,2
GHCND:BXM00096315,BRUNEI INTERNATIONAL BX,22.3,4.944,114.928,20080301,132,13,3,0,13,3,4,10,2,0,10,2,0,8,3,0,8,3,18,0,0,6,0,0,5,0,0,99.1,0,0,398.7,0,0,32.5,10,2,22.0,8,3,31.3,10,2,23.1,8,3,27.1,13,3
GHCND:BXM00096315,BRUNEI INTERNATIONAL BX,22.3,4.944,114.928,20080401,166,10,2,0,10,2,18,8,2,0,8,2,0,9,2,0,9,2,13,0,0,7,0,0,5,0,0,62.0,0,0,256.0,0,0,33.4,8,2,21.9,9,2,32.5,8,2,23.3,9,2,28.0,10,2
GHCND:BXM00096315,BRUNEI INTERNATIONAL BX,22.3,4.944,114.928,20080501,198,8,2,0,8,2,25,3,2,0,3,2,0,7,2,0,7,2,7,0,0,3,0,0,0,0,0,22.1,0,0,94.2,0,0,34.3,3,2,22.2,7,2,32.8,3,2,23.6,7,2,28.2,8,2
GHCND:BXM00096315,BRUNEI INTERNATIONAL BX,22.3,4.944,114.928,20080601,145,13,2,0,13,2,15,5,1,0,5,1,0,11,2,0,11,2,9,0,0,5,0,0,2,0,0,30.0,0,0,134.6,0,0,34.5,5,1,21.8,11,2,32.5,5,1,23.2,11,2,28.0,13,2
GHCND:BXM00096315,BRUNEI INTERNATIONAL BX,22.3,4.944,114.928,20080701,201,7,1,0,7,1,14,3,1,0,3,1,0,6,1,0,6,1,15,0,0,8,0,0,4,0,0,79.0,0,0,407.4,0,0,33.7,3,1,21.8,6,1,32.0,3,1,22.9,6,1,27.5,7,1
GHCND:BXM00096315,BRUNEI INTERNATIONAL BX,22.3,4.944,114.928,20080801,202,8,1,0,8,1,20,1,1,0,1,1,0,8,1,0,8,1,7,0,0,5,0,0,4,0,0,82.0,0,0,209.4,0,0,34.4,1,1,21.6,8,1,32.5,1,1,23.3,8,1,27.9,8,1
GHCND:BXM00096315,BRUNEI INTERNATIONAL BX,22.3,4.944,114.928,20080901,169,11,3,0,11,3,15,6,1,0,6,1,0,7,3,0,7,3,8,0,0,5,0,0,1,0,0,55.9,0,0,166.0,0,0,34.6,6,1,22.4,7,3,32.8,6,1,23.6,7,3,28.2,11,3
GHCND:BXM00096315,BRUNEI INTERNATIONAL BX,22.3,4.944,114.928,20081001,179,7,1,0,7,1,15,4,2,0,4,2,0,7,1,0,7,1,17,0,0,12,0,0,7,0,0,144.0,0,0,591.4,0,0,34.0,4,2,22.4,7,1,31.9,4,2,23.6,7,1,27.7,7,1
