STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:BR038837530,PAULO AFONSO BR,269,-9.4,-38.217,20150201,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,0,3,1,0,3,1,3,0,0,2,0,0,1,0,0,26.9,0,0,53,0,0,-9999,0,0,21.8,3,1,-9999,0,0,23.3,3,1,-9999,0,0
GHCND:BR00E3-0520,SAO PAULO AEROPORT BR,802,-23.617,-46.65,20150201,40,11,4,0,11,4,1,16,5,0,16,5,0,13,4,0,13,4,7,0,0,4,0,0,0,0,0,24.9,0,0,113.1,0,0,32.2,16,5,17.6,13,4,28.8,16,5,20.1,13,4,25,11,4
GHCND:BR000352000,ALTAMIRA BR,112,-3.2,-52.2,20150201,7,7,3,0,7,3,8,12,3,0,12,3,0,14,10,0,14,10,16,0,0,7,0,0,1,0,0,32,0,0,194.5,0,0,34.2,12,3,8.4,14,10,32.3,12,3,9.1,14,10,20.1,7,3
GHCND:BRM00083208,VILHENA BR,615.1,-12.694,-60.098,20150201,22,18,16,0,18,16,1,8,3,0,8,3,0,23,16,0,23,16,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,32.8,8,3,20.7,23,16,30.4,8,3,21.5,23,16,25.6,18,16
GHCND:BR000082400,FERNANDO DE NORONHA BR,59,-3.85,-32.417,20150201,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,0,21,9,0,21,9,6,0,0,4,0,0,2,0,0,104.9,0,0,185.6,0,0,-9999,0,0,23.7,21,9,-9999,0,0,25.4,21,9,-9999,0,0
GHCND:BRM00083827,CATARATAS INTERNATIONAL BR,239.9,-25.596,-54.487,20150201,39,11,5,0,11,5,8,15,5,0,15,5,0,15,5,0,15,5,8,0,0,4,0,0,2,0,0,40.9,0,0,132.9,0,0,35.7,15,5,18.5,15,5,32.7,15,5,21.7,15,5,28,11,5
GHCND:BR000956000,ALTA FLORESTA AERO BR,289,-9.867,-56.1,20150201,-9999,0,0,-9999,0,0,0,5,5,0,5,5,0,13,4,0,13,4,16,0,0,7,0,0,4,0,0,78,0,0,313.3,0,0,32,5,5,21.4,13,4,32,5,5,22.7,13,4,-9999,0,0
GHCND:BRM00082533,MANICORE BR,53,-5.811,-61.278,20150201,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,1,0,0,0,0,0,0,0,0,7.9,0,0,7.9,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:BR000082861,CONCEICAO DO ARAGUAIA BR,NaN,-8.25,-49.28,20150201,-9999,0,0,-9999,0,0,2,24,19,0,24,19,0,18,17,0,18,17,10,0,0,1,0,0,1,0,0,46,0,0,118.5,0,0,32.8,24,19,20.9,18,17,32.3,24,19,21.5,18,17,-9999,0,0
GHCND:BR038484280,CAMPINA GRANDE BR,502,-7.217,-35.883,20150201,1,6,6,0,6,6,4,12,3,0,12,3,0,23,17,0,23,17,1,0,0,1,0,0,0,0,0,13,0,0,17.5,0,0,36.1,12,3,7.8,23,17,31.9,12,3,14.7,23,17,19.7,6,6
