STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20110101,70,13,3,0,13,3,1,16,3,0,16,3,0,2,1,0,2,1,12,0,0,9,0,0,5,0,0,81.0,0,0,324.2,0,0,32.3,16,3,16.7,2,1,28.4,16,3,19.0,2,1,23.7,13,3
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20110201,29,24,14,0,24,14,2,24,14,0,24,14,0,1,1,0,1,1,4,0,0,1,0,0,1,0,0,39.9,0,0,53.1,0,0,32.3,24,14,17.5,1,1,31.7,24,14,19.1,1,1,25.4,24,14
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20110301,59,14,6,0,14,6,0,15,6,0,15,6,0,3,1,0,3,1,15,0,0,10,0,0,4,0,0,61.0,0,0,329.2,0,0,31.1,15,6,15.5,3,1,27.2,15,6,18.1,3,1,22.5,14,6
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20110401,48,10,2,1,10,2,0,11,2,0,11,2,0,2,1,0,2,1,7,0,0,6,0,0,2,0,0,34.0,0,0,152.2,0,0,29.0,11,2,14.2,2,1,26.6,11,2,17.0,2,1,21.7,10,2
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20110501,14,13,2,17,13,2,0,12,2,0,12,2,0,3,1,0,3,1,2,0,0,0,0,0,0,0,0,6.1,0,0,12.2,0,0,28.4,12,2,10.5,3,1,22.7,12,2,13.9,3,1,18.1,13,2
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20110601,4,11,3,22,11,3,0,14,3,0,14,3,0,6,1,0,6,1,2,0,0,0,0,0,0,0,0,9.9,0,0,17.0,0,0,26.3,14,3,7.8,6,1,21.8,14,3,12.2,6,1,16.8,11,3
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20110101,64,18,12,0,18,12,9,16,11,0,16,11,0,21,12,0,21,12,9,0,0,8,0,0,4,0,0,71.1,0,0,298.0,0,0,33.8,16,11,21.6,21,12,32.5,16,11,22.6,21,12,27.5,18,12
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20110201,52,9,5,0,9,5,9,9,2,0,9,2,0,19,5,0,19,5,15,0,0,7,0,0,3,0,0,43.9,0,0,263.3,0,0,33.4,9,2,21.8,19,5,31.9,9,2,22.6,19,5,27.0,9,5
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20110301,64,17,5,0,17,5,10,10,2,0,10,2,0,21,5,0,21,5,21,0,0,8,0,0,6,0,0,46.0,0,0,321.0,0,0,33.8,10,2,21.6,21,5,32.1,10,2,22.7,21,5,27.5,17,5
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20110401,101,10,4,0,10,4,9,6,2,0,6,2,0,11,4,0,11,4,21,0,0,11,0,0,7,0,0,40.9,0,0,359.8,0,0,33.0,6,2,21.6,11,4,31.9,6,2,23.2,11,4,27.5,10,4
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20110501,87,10,3,0,10,3,15,9,3,0,9,3,0,13,4,0,13,4,17,0,0,10,0,0,7,0,0,52.1,0,0,371.9,0,0,34.0,9,3,22.8,13,4,32.5,9,3,23.8,13,4,27.9,10,3
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20110601,70,18,6,0,18,6,25,5,1,0,5,1,0,21,6,0,21,6,7,0,0,5,0,0,1,0,0,39.9,0,0,117.9,0,0,34.0,5,1,22.4,21,6,33.4,5,1,23.1,21,6,28.2,18,6
GHCND:BR038837530,PAULO AFONSO BR,269,-9.4,-38.217,20110101,11,5,5,0,5,5,1,5,5,0,5,5,0,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,35.4,5,5,22.2,0,0,35.4,5,5,23.2,0,0,28.8,5,5
GHCND:BR038837530,PAULO AFONSO BR,269,-9.4,-38.217,20110501,73,20,8,0,20,8,1,19,8,0,19,8,0,4,3,0,4,3,6,0,0,0,0,0,0,0,0,11.9,0,0,42.4,0,0,32.4,19,8,18.0,4,3,29.5,19,8,20.4,4,3,24.9,20,8
GHCND:BR038837530,PAULO AFONSO BR,269,-9.4,-38.217,20110601,71,20,6,0,20,6,2,20,6,0,20,6,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1.0,0,0,3.1,0,0,32.4,20,6,17.9,1,1,30.6,20,6,19.9,1,1,25.4,20,6
GHCND:BR00E3-0520,SAO PAULO AEROPORT BR,802,-23.617,-46.65,20110101,53,10,3,0,10,3,3,17,4,0,17,4,0,14,5,0,14,5,15,0,0,8,0,0,6,0,0,56.9,0,0,353.3,0,0,32.7,17,4,19.0,14,5,29.7,17,4,20.5,14,5,25.9,10,3
GHCND:BR00E3-0520,SAO PAULO AEROPORT BR,802,-23.617,-46.65,20110201,48,13,5,0,13,5,2,15,5,0,15,5,0,13,5,0,13,5,14,0,0,4,0,0,4,0,0,59.9,0,0,236.0,0,0,32.7,15,5,18.6,13,5,30.2,15,5,20.6,13,5,25.2,13,5
GHCND:BR00E3-0520,SAO PAULO AEROPORT BR,802,-23.617,-46.65,20110301,18,6,2,0,6,2,0,17,7,0,17,7,0,11,2,0,11,2,5,0,0,2,0,0,1,0,0,30.0,0,0,70.1,0,0,31.0,17,7,16.5,11,2,25.8,17,7,19.2,11,2,21.3,6,2
GHCND:BR00E3-0520,SAO PAULO AEROPORT BR,802,-23.617,-46.65,20110401,30,9,3,1,9,3,0,15,3,0,15,3,0,11,3,0,11,3,7,0,0,2,0,0,1,0,0,36.1,0,0,95.4,0,0,30.4,15,3,15.0,11,3,28.0,15,3,18.0,11,3,22.4,9,3
