STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:BRM00082181,MONTE ALEGRE BR,146,-2,-54.083,20130701,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,0,9,9,0,9,9,1,0,0,0,0,0,0,0,0,3.0,0,0,3.0,0,0,-9999,0,0,22.0,9,9,-9999,0,0,22.0,9,9,-9999,0,0
GHCND:BR001957002,CORUMBA BR,141,-19.083,-57.5,20130701,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,1,0,0,0,0,0,0,0,0,7.9,0,0,8.9,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:BR001957002,CORUMBA BR,141,-19.083,-57.5,20130801,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,1,0,0,0,0,0,0,0,0,3.0,0,0,3.0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:BR001957002,CORUMBA BR,141,-19.083,-57.5,20130901,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,1,0,0,1,0,0,26.9,0,0,37.0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:BR001957002,CORUMBA BR,141,-19.083,-57.5,20131001,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,5,0,0,2,0,0,0,0,0,18.0,0,0,44.2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:BR001957002,CORUMBA BR,141,-19.083,-57.5,20131101,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,5,0,0,4,0,0,2,0,0,29.0,0,0,107.4,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:BR001957002,CORUMBA BR,141,-19.083,-57.5,20131201,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,10,0,0,5,0,0,2,0,0,114.0,0,0,260.3,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20130701,0,15,5,39,15,5,0,14,5,0,14,5,0,2,1,0,2,1,3,0,0,2,0,0,1,0,0,27.9,0,0,60.0,0,0,28.8,14,5,5.3,2,1,23.0,14,5,7.9,2,1,15.3,15,5
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20130801,0,13,3,20,13,3,0,14,3,0,14,3,0,6,3,0,6,3,2,0,0,0,0,0,0,0,0,6.1,0,0,11.5,0,0,28.9,14,3,4.0,6,3,26.3,14,3,7.8,6,3,16.3,13,3
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20130901,0,13,6,11,13,6,1,20,6,0,20,6,0,7,3,0,7,3,6,0,0,3,0,0,1,0,0,25.9,0,0,94.8,0,0,32.2,20,6,5.7,7,3,26.8,20,6,8.5,7,3,16.6,13,6
