STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20100101,21,20,8,0,20,8,0,21,8,0,21,8,0,4,3,0,4,3,9,0,0,6,0,0,4,0,0,90.9,0,0,272.4,0,0,31.6,21,8,16.0,4,3,30.0,21,8,18.2,4,3,23.6,20,8
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20100201,11,10,9,0,10,9,3,22,9,0,22,9,0,5,2,0,5,2,4,0,0,2,0,0,2,0,0,29.0,0,0,74.2,0,0,32.8,22,9,16.2,5,2,31.2,22,9,19.0,5,2,24.0,10,9
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20100301,23,16,7,0,16,7,0,16,7,0,16,7,0,0,0,0,0,0,16,0,0,14,0,0,5,0,0,42.9,0,0,354.2,0,0,30.4,16,7,15.2,0,0,28.4,16,7,18.4,0,0,22.9,16,7
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20100401,19,24,17,0,24,17,0,25,17,0,25,17,0,1,1,0,1,1,4,0,0,3,0,0,2,0,0,37.1,0,0,103.0,0,0,30.6,25,17,12.2,1,1,27.7,25,17,16.4,1,1,23.1,24,17
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20100501,8,21,7,3,21,7,0,21,7,0,21,7,0,8,3,0,8,3,4,0,0,1,0,0,0,0,0,19.1,0,0,35.4,0,0,28.2,21,7,11.6,8,3,23.7,21,7,14.7,8,3,19.1,21,7
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20100601,1,9,6,11,9,6,0,17,9,0,17,9,0,8,4,0,8,4,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,27.3,17,9,7.9,8,4,22.0,17,9,12.2,8,4,16.4,9,6
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20100101,20,14,8,0,14,8,18,11,7,0,11,7,0,19,8,0,19,8,16,0,0,10,0,0,6,0,0,111.0,0,0,407.7,0,0,34.4,11,7,22.9,19,8,33.4,11,7,23.6,19,8,28.5,14,8
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20100201,20,22,17,0,22,17,13,11,5,0,11,5,0,23,17,0,23,17,14,0,0,9,0,0,4,0,0,62.0,0,0,334.0,0,0,36.2,11,5,22.5,23,17,33.6,11,5,23.2,23,17,28.1,22,17
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20100301,-9999,0,0,-9999,0,0,24,6,2,0,6,2,0,30,30,0,30,30,16,0,0,7,0,0,3,0,0,33.0,0,0,229.5,0,0,36.4,6,2,23.5,30,30,34.4,6,2,23.5,30,30,-9999,0,0
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20100401,33,13,9,0,13,9,22,6,3,0,6,3,0,23,10,0,23,10,20,0,0,12,0,0,5,0,0,57.9,0,0,390.7,0,0,35.6,6,3,23.1,23,10,33.6,6,3,24.3,23,10,29.3,13,9
