Lat,Long,DATES,PDATA,TDATA,DengueCases
18.225,-67.725,20150101,156.969066940067,27.8321775030813,0
18.275,-67.725,20150101,158.789820775887,27.7609558879699,0
18.325,-67.725,20150101,160.610574611707,27.6897342728586,0
18.375,-67.725,20150101,162.431328447527,27.6185126577472,0
18.425,-67.725,20150101,164.252082283347,27.5472910426358,0
18.475,-67.725,20150101,166.072836119167,27.4760694275245,0
17.925,-67.675,20150101,96.7782375289058,27.5283887782094,0
17.975,-67.675,20150101,112.164101257916,27.5383193972873,0
18.025,-67.675,20150101,126.657901707005,27.5450426798221,0
18.075,-67.675,20150101,140.259638876175,27.5485586258138,0
18.125,-67.675,20150101,147.36832817284,27.5488672352625,0
18.175,-67.675,20150101,149.18908200866,27.5459685081682,0
18.225,-67.675,20150101,151.009835844481,27.5398624445307,0
18.275,-67.675,20150101,152.8305896803,27.4812389608354,0
18.325,-67.675,20150101,154.65134351612,27.410017345724,0
18.375,-67.675,20150101,156.47209735194,27.3387957306127,0
18.425,-67.675,20150101,158.29285118776,27.2675741155013,0
18.475,-67.675,20150101,160.11360502358,27.1963525003899,0
17.925,-67.625,20150101,87.2572510574717,27.2645356165306,0
17.975,-67.625,20150101,102.074477786714,27.2692822683539,0
18.025,-67.625,20150101,115.999641236037,27.2708215836342,0
18.075,-67.625,20150101,129.03274140544,27.2691535623713,0
18.125,-67.625,20150101,141.173778294926,27.2642782045655,0
18.175,-67.625,20150101,143.229850913075,27.2561955102165,0
18.225,-67.625,20150101,145.050604748896,27.2449054793245,0
18.275,-67.625,20150101,146.871358584715,27.2015220337009,0
18.325,-67.625,20150101,148.692112420535,27.1303004185896,0
18.375,-67.625,20150101,150.512866256355,27.0590788034782,0
18.425,-67.625,20150101,152.333620092175,26.9878571883669,0
18.475,-67.625,20150101,154.154373927995,26.9166355732555,0
17.925,-67.575,20150101,78.6283278659547,27.0038897913949,0
17.975,-67.575,20150101,92.8769175954311,27.0034524759636,0
18.025,-67.575,20150101,106.233444044985,26.9998078239893,0
18.075,-67.575,20150101,118.697907214622,26.9929558354719,0
18.125,-67.575,20150101,130.270307104342,26.9828965104115,0
18.175,-67.575,20150101,137.27061981749,26.9696298488079,0
18.225,-67.575,20150101,139.091373653311,26.9531558506613,0
18.275,-67.575,20150101,140.91212748913,26.9218051065665,0
18.325,-67.575,20150101,142.73288132495,26.8505834914551,0
18.375,-67.575,20150101,144.55363516077,26.7793618763438,0
18.425,-67.575,20150101,146.37438899659,26.7081402612324,0
18.475,-67.575,20150101,148.19514283241,26.636918646121,0
17.925,-67.525,20150101,70.8914679543558,26.7464513028022,0
17.975,-67.525,20150101,84.571420684065,26.7408300201165,0
18.025,-67.525,20150101,97.3593101338524,26.7320014008875,0
18.075,-67.525,20150101,109.255136303722,26.7199654451155,0
18.125,-67.525,20150101,120.258899193674,26.7047221528005,0
18.175,-67.525,20150101,130.370598803708,26.6862715239424,0
18.225,-67.525,20150101,133.132142557726,26.6646135585412,0
18.275,-67.525,20150101,134.952896393545,26.639748256597,0
18.325,-67.525,20150101,136.773650229365,26.5708665643207,0
18.375,-67.525,20150101,138.594404065185,26.4996449492093,0
18.425,-67.525,20150101,140.415157901005,26.428423334098,0
18.475,-67.525,20150101,142.235911736825,26.3572017189866,0
17.925,-67.475,20150101,64.0466713226742,26.4990272755011,0
17.975,-67.475,20150101,77.1579870526161,26.4814149008123,0
18.025,-67.475,20150101,89.3772395026364,26.4674023143288,0
18.075,-67.475,20150101,100.70442867274,26.4501823913023,0
18.125,-67.475,20150101,111.139554562925,26.4297551317327,0
18.175,-67.475,20150101,120.682617173193,26.40612053562,0
18.225,-67.475,20150101,127.172911462141,26.3792786029642,0
18.275,-67.475,20150101,128.993665297961,26.3492293337654,0
18.325,-67.475,20150101,130.81441913378,26.2911496371862,0
18.375,-67.475,20150101,132.6351729696,26.2199280220749,0
18.425,-67.475,20150101,134.45592680542,26.1487064069635,0
18.475,-67.475,20150101,136.27668064124,26.0774847918521,0
17.925,-67.425,20150101,58.0939379709087,26.262787002562,0
17.975,-67.425,20150101,70.6366167010834,26.2252071180512,0
18.025,-67.425,20150101,82.2872321513366,26.2060105643131,0
18.075,-67.425,20150101,93.0457843216724,26.183606674032,0
18.125,-67.425,20150101,102.912273212091,26.1579954472078,0
18.175,-67.425,20150101,111.886698822592,26.1291768838405,0
18.225,-67.425,20150101,119.969061153177,26.0971509839302,0
18.275,-67.425,20150101,123.034434202374,26.0619177474768,0
18.325,-67.425,20150101,124.855188038194,26.0114327100517,0
18.375,-67.425,20150101,126.675941874013,25.9402110949403,0
18.425,-67.425,20150101,128.496695709833,25.868989479829,0
18.475,-67.425,20150101,130.317449545654,25.7977678647176,0
17.925,-67.375,20150101,53.0332678990625,26.0265467296229,0
17.975,-67.375,20150101,65.0073096294701,25.9722066718332,0
18.025,-67.375,20150101,76.0892880799566,25.9478261508405,0
18.075,-67.375,20150101,86.2792032505256,25.9202382933049,0
18.125,-67.375,20150101,95.5770551411766,25.8894430992261,0
18.175,-67.375,20150101,103.98284375191,25.8554405686042,0
18.225,-67.375,20150101,111.496569082729,25.8182307014393,0
18.275,-67.375,20150101,117.075203106789,25.7778134977314,0
18.325,-67.375,20150101,118.895956942609,25.7317157829172,0
18.375,-67.375,20150101,120.716710778428,25.6604941678059,0
18.425,-67.375,20150101,122.537464614248,25.5892725526945,0
18.475,-67.375,20150101,124.358218450069,25.5180509375832,0
17.925,-67.325,20150101,48.8646611071341,25.7903064566838,0
17.975,-67.325,20150101,60.2700658377744,25.7224135621582,0
18.025,-67.325,20150101,70.783407288494,25.692849073911,0
18.075,-67.325,20150101,80.4046854592962,25.6600772491208,0
18.125,-67.325,20150101,89.1339003501805,25.6240980877874,0
18.175,-67.325,20150101,96.9710519611472,25.584911589911,0
18.225,-67.325,20150101,103.916140292199,25.5425177554916,0
18.275,-67.325,20150101,109.96916534333,25.496916584529,0
18.325,-67.325,20150101,112.936725847024,25.4481080770234,0
18.375,-67.325,20150101,114.757479682844,25.3807772406714,0
18.425,-67.325,20150101,116.578233518663,25.3095556255601,0
18.475,-67.325,20150101,118.398987354484,25.2383340104487,0
17.925,-67.275,20150101,45.588117595123,25.5540661837447,0
17.975,-67.275,20150101,56.4248853259963,25.4847953962435,0
18.025,-67.275,20150101,66.369589776949,25.4410793335246,0
18.075,-67.275,20150101,75.4222309479839,25.4031235414798,0
18.125,-67.275,20150101,83.5828088391012,25.3619604128919,0
18.175,-67.275,20150101,90.8513234503017,25.3175899477609,0
18.225,-67.275,20150101,97.2277747815848,25.2700121460869,0
18.275,-67.275,20150101,102.71216283295,25.2192270078697,0
18.325,-67.275,20150101,106.977494751439,25.1652345331095,0
18.375,-67.275,20150101,108.798248587259,25.101060313537,0
18.425,-67.275,20150101,110.619002423078,25.0298386984256,0
18.475,-67.275,20150101,112.439756258899,24.9586170833143,0
17.925,-67.225,20150101,43.2036373630293,25.3178259108057,0
17.975,-67.225,20150101,53.4717680941361,25.2485551233044,0
18.025,-67.225,20150101,62.8478355453215,25.1925169296812,0
18.075,-67.225,20150101,71.3318397165896,25.1493771703819,0
18.125,-67.225,20150101,78.9237806079402,25.1030300745394,0
18.175,-67.225,20150101,85.6236582193729,25.0534756421539,0
18.225,-67.225,20150101,91.4314725508899,25.0007138732252,0
18.275,-67.225,20150101,96.3472236024873,24.9447447677535,0
18.325,-67.225,20150101,100.370911374167,24.8855683257387,0
18.375,-67.225,20150101,102.839017491674,24.8213433864025,0
18.425,-67.225,20150101,104.659771327493,24.7501217712912,0
18.475,-67.225,20150101,106.480525163314,24.6789001561798,0
17.925,-67.175,20150101,41.7112204108538,25.0815856378665,0
17.975,-67.175,20150101,51.4107141421928,25.0123148503653,0
18.025,-67.175,20150101,60.2181445936112,24.9471618623809,0
18.075,-67.175,20150101,68.133511765112,24.8988381358269,0
18.125,-67.175,20150101,75.1568156566956,24.8473070727298,0
18.175,-67.175,20150101,81.2880562683613,24.7925686730898,0
18.225,-67.175,20150101,86.527233600111,24.7346229369065,0
18.275,-67.175,20150101,90.8743476519412,24.6734698641803,0
18.325,-67.175,20150101,94.3293984238538,24.609109454911,0
18.375,-67.175,20150101,96.8797863960869,24.5415417090985,0
18.425,-67.175,20150101,98.7005402319067,24.4704048441566,0
18.475,-67.175,20150101,100.521294067727,24.3991832290453,0
17.925,-67.125,20150101,41.1108667385957,24.8453453649275,0
17.975,-67.125,20150101,50.2417234701674,24.7760745774262,0
18.025,-67.125,20150101,58.4805169218191,24.706803789925,0
18.075,-67.125,20150101,65.8272470935531,24.6515064378151,0
18.125,-67.125,20150101,72.2819139853696,24.5947914074635,0
18.175,-67.125,20150101,77.8445175972686,24.5348690405688,0
18.225,-67.125,20150101,82.5150579292506,24.471739337131,0
18.275,-67.125,20150101,86.2935349813148,24.4043527623565,0
18.325,-67.125,20150101,89.0998014646811,24.3331311472451,0
18.375,-67.125,20150101,90.9205553005013,24.2619095321337,0
18.425,-67.125,20150101,95.1768952324017,24.3683457252952,0
18.475,-67.125,20150101,97.3303031593459,24.3406463926684,0
17.925,-67.075,20150101,41.4025763462548,24.6091050919884,0
17.975,-67.075,20150101,49.9647960780603,24.5398343044871,0
18.025,-67.075,20150101,57.6349525299444,24.4705635169859,0
18.075,-67.075,20150101,64.4130457019118,24.4073820763464,0
18.125,-67.075,20150101,70.2990755939613,24.3383006805565,0
18.175,-67.075,20150101,75.2930422060931,24.2670790654451,0
18.225,-67.075,20150101,79.3949455383085,24.1958574503336,0
18.275,-67.075,20150101,81.3198165332758,24.1246358352222,0
18.325,-67.075,20150101,83.140570369096,24.0534142201108,0
18.375,-67.075,20150101,84.9613242049162,23.9821926049994,0
18.425,-67.075,20150101,92.4394806943047,24.3205144864367,0
18.475,-67.075,20150101,94.6940915584273,24.3232769665125,0
17.925,-67.025,20150101,42.5863492338326,24.8265484508452,0
17.975,-67.025,20150101,50.57993196587,24.6793068806119,0
18.025,-67.025,20150101,57.6814514179879,24.539062409046,0
18.075,-67.025,20150101,63.8909075901882,24.1409091610485,0
18.125,-67.025,20150101,69.2083004824704,24.0585837534222,0
18.175,-67.025,20150101,71.7190777660496,23.9873621383108,0
18.225,-67.025,20150101,73.5398316018704,23.9161405231994,0
18.275,-67.025,20150101,75.3605854376905,23.8449189080879,0
18.325,-67.025,20150101,77.1813392735107,23.7736972929765,0
18.375,-67.025,20150101,79.0020931093309,23.7024756778651,0
18.425,-67.025,20150101,89.6864467157227,24.2679818378775,0
18.475,-67.025,20150101,92.0422605170236,24.3012061306561,0
17.925,-66.975,20150101,46.7519196913328,25.0602085271226,0
17.975,-66.975,20150101,52.0871311335983,24.8614786771168,0
18.025,-66.975,20150101,58.6200135859484,24.6697459257785,0
18.075,-66.975,20150101,62.1183389988222,23.9587664412323,2
18.125,-66.975,20150101,63.9390928346424,23.7788668262879,0
18.175,-66.975,20150101,65.7598466704626,23.7076452111765,0
18.225,-66.975,20150101,67.5806005062833,23.636423596065,0
18.275,-66.975,20150101,69.4013543421035,23.5652019809536,0
18.325,-66.975,20150101,71.2221081779237,23.4939803658422,0
18.375,-66.975,20150101,73.0428620137439,23.4227587507308,0
18.425,-66.975,20150101,86.9177932966552,24.2107477796178,0
18.475,-66.975,20150101,89.3748100351347,24.274433885099,0
17.925,-66.925,20150101,50.5351296565242,25.2868715047326,0
17.975,-66.925,20150101,54.5935468571112,25.0366533749543,0
18.025,-66.925,20150101,54.338354067415,24.7934323438436,0
18.075,-66.925,20150101,56.1591079032352,23.7766237214161,0
18.125,-66.925,20150101,57.9798617390554,23.586312966866,0
18.175,-66.925,20150101,59.8006155748756,23.4279282840421,0
18.225,-66.925,20150101,61.6213694106963,23.3567066689307,0
18.275,-66.925,20150101,63.4421232465164,23.2854850538193,0
18.325,-66.925,20150101,65.2628770823366,23.2142634387078,0
18.375,-66.925,20150101,67.0836309181568,23.1430418235964,0
18.425,-66.925,20150101,84.133520437102,24.1488123116575,0
18.475,-66.925,20150101,86.6917401127599,24.2429602298414,0
17.925,-66.875,20150101,48.967706093659,25.5065373836752,0
17.975,-66.875,20150101,56.7207013790736,25.2048309741245,0
18.025,-66.875,20150101,57.1990147066458,24.9101216632412,0
18.075,-66.875,20150101,50.1998768076501,23.5944810016,0
18.125,-66.875,20150101,52.0206306434703,23.4041702470499,0
18.175,-66.875,20150101,53.8413844792904,23.2138594924998,0
18.225,-66.875,20150101,55.6621383151111,23.0769897417964,0
18.275,-66.875,20150101,57.4828921509313,23.005768126685,0
18.325,-66.875,20150101,59.3036459867515,22.9345465115736,0
18.375,-66.875,20150101,61.1243998225717,22.8633248964622,0
18.425,-66.875,20150101,81.3336281370643,24.0821754339966,0
18.475,-66.875,20150101,83.9930507499006,24.2067851648831,0
17.925,-66.825,20150101,47.3665531791327,25.7192061639503,0
17.975,-66.825,20150101,55.3592975784439,25.3660114746271,0
18.025,-66.825,20150101,72.0519739342935,25.0198138839715,0
18.075,-66.825,20150101,59.8044825561858,23.4123382817838,0
18.125,-66.825,20150101,47.5569911780782,23.2220275272337,0
18.175,-66.825,20150101,47.8821533837034,23.0317167726836,0
18.225,-66.825,20150101,49.7029072195241,22.8414060181335,0
18.275,-66.825,20150101,51.5236610553443,22.7260511995506,0
18.325,-66.825,20150101,53.3444148911645,22.6548295844392,0
18.375,-66.825,20150101,55.1651687269847,22.5836079693278,0
18.425,-66.825,20150101,78.5181163965416,24.0108371466351,0
18.475,-66.825,20150101,81.2787419465561,24.1659086902242,0
17.925,-66.775,20150101,45.7316709129435,25.924877845558,0
17.975,-66.775,20150101,53.99789377781,25.5201948764624,0
18.025,-66.775,20150101,86.9049331619367,25.1225090060343,0
18.075,-66.775,20150101,74.657441783829,23.2301955619676,0
18.125,-66.775,20150101,62.4099504057213,23.0398848074176,0
18.175,-66.775,20150101,50.1624590276137,22.8495740528675,0
18.225,-66.775,20150101,43.7436761239389,22.6592632983174,0
18.275,-66.775,20150101,45.564429959759,22.4689525437673,0
18.325,-66.775,20150101,47.3851837955792,22.375112657305,0
18.375,-66.775,20150101,49.2059376313994,22.3038910421936,0
18.425,-66.775,20150101,75.6869852155336,23.9347974495729,0
18.475,-66.775,20150101,78.5488137027267,24.1203308058648,0
17.925,-66.725,20150101,44.0630592950919,26.1235524284984,0
17.975,-66.725,20150101,52.6364899771803,25.6673811796302,0
18.025,-66.725,20150101,100.786613990926,25.2016438754553,0
18.075,-66.725,20150101,89.5104010114713,23.0569397143635,0
18.125,-66.725,20150101,77.2629096333636,22.8577420876014,0
18.175,-66.725,20150101,65.015418255256,22.6674313330514,0
18.225,-66.725,20150101,52.7679268771448,22.4771205785012,0
18.275,-66.725,20150101,40.5204354990371,22.2868098239512,0
18.325,-66.725,20150101,41.4259526999941,22.0964990694011,0
18.375,-66.725,20150101,43.2467065358143,22.0241741150593,0
18.425,-66.725,20150101,72.8402345940404,23.8540563428102,0
18.475,-66.725,20150101,75.8032660184119,24.0700515118048,0
17.925,-66.675,20150101,42.3607183255783,26.3152299127713,0
17.975,-66.675,20150101,51.2750861765498,25.8075703841308,0
18.025,-66.675,20150101,99.4252101902951,25.1794316868502,0
18.075,-66.675,20150101,104.363360239124,23.0347275257585,0
18.125,-66.675,20150101,92.1158688610159,22.6755993677852,0
18.175,-66.675,20150101,79.8683774829082,22.4852886132351,0
18.225,-66.675,20150101,67.6208861047971,22.294977858685,0
18.275,-66.675,20150101,55.3733947266894,22.1046671041349,0
18.325,-66.675,20150101,43.1259033485817,21.9143563495849,0
18.375,-66.675,20150101,37.2874754402255,21.7444571879249,0
18.425,-66.675,20150101,69.9778645320613,23.7686138263469,0
18.475,-66.675,20150101,73.0420988936113,24.0150708080441,0
17.925,-66.625,20150101,40.6246480044033,26.4999102983768,0
17.975,-66.625,20150101,49.9136823759201,25.9407624899637,0
18.025,-66.625,20150101,98.0638063896654,25.1572194982451,0
18.075,-66.625,20150101,119.216319466767,23.0125153371534,0
18.125,-66.625,20150101,106.968828088659,22.4934566479691,0
18.175,-66.625,20150101,94.7213367105514,22.303145893419,0
18.225,-66.625,20150101,82.4738453324402,22.1128351388689,0
18.275,-66.625,20150101,70.2263539543326,21.9225243843188,0
18.325,-66.625,20150101,57.9788625762249,21.7322136297687,0
18.375,-66.625,20150101,38.7100505050542,21.8224796673149,0
18.425,-66.625,20150101,67.0998750295981,23.6784699001831,0
18.475,-66.625,20150101,70.2653123283262,23.9553886945829,0
17.925,-66.575,20150101,38.8548483315646,26.6775935853148,0
17.975,-66.575,20150101,49.0824054988519,26.0669574971294,0
18.025,-66.575,20150101,96.7024025890315,25.1350073096402,0
18.075,-66.575,20150101,134.069278694412,22.9903031485485,0
18.125,-66.575,20150101,121.821787316304,22.3113139281529,0
18.175,-66.575,20150101,109.574295938196,22.1210031736028,0
18.225,-66.575,20150101,97.3268045600852,21.9306924190527,0
18.275,-66.575,20150101,83.4912680156644,21.8038410388776,0
18.325,-66.575,20150101,60.6801004454424,22.0356620325121,0
18.375,-66.575,20150101,42.9239382133901,22.2674830261466,0
18.425,-66.575,20150101,62.9890729368158,23.5101301609904,0
18.475,-66.575,20150101,67.4729063225562,23.8910051714211,0
17.925,-66.525,20150101,37.0513193070653,26.8482797735855,0
17.975,-66.525,20150101,48.3096993351295,26.1861554056275,0
18.025,-66.525,20150101,95.3409987884018,25.1127951210352,0
18.075,-66.525,20150101,143.491122802147,22.9680909599434,0
18.125,-66.525,20150101,136.67474654395,22.1291712083367,0
18.175,-66.525,20150101,124.427255165842,21.9388604537867,0
18.225,-66.525,20150101,105.461317956054,22.0170234040748,0
18.275,-66.525,20150101,82.6501503858324,22.2488443977093,0
18.325,-66.525,20150101,59.8389828156104,22.4806653913438,0
18.375,-66.525,20150101,48.4147734463134,22.7124863849783,0
18.425,-66.525,20150101,56.814465234069,23.2159963875711,0
18.475,-66.525,20150101,64.6648808763007,23.8219202385587,0
17.925,-66.475,20150101,35.2140609309032,27.0119688631886,0
17.975,-66.475,20150101,47.5032638197462,26.2983562154584,0
18.025,-66.475,20150101,93.9795949877756,25.0905829324299,0
18.075,-66.475,20150101,142.129719001521,22.9458787713382,0
18.125,-66.475,20150101,150.24253546667,21.9983847756374,0
18.175,-66.475,20150101,127.431367896448,22.2302057692719,0
18.225,-66.475,20150101,104.62020032622,22.4620267629065,0
18.275,-66.475,20150101,81.8090327559979,22.693847756541,0
18.325,-66.475,20150101,58.9978651857759,22.9256687501755,0
18.375,-66.475,20150101,53.905608679237,23.15748974381,0
18.425,-66.475,20150101,58.0173645861364,23.3893107374445,0
18.475,-66.475,20150101,62.1372380570269,23.7625658312295,0
17.925,-66.425,20150101,33.3430732030795,27.1686608541246,0
17.975,-66.425,20150101,46.6630989526998,26.4035599266217,0
18.025,-66.425,20150101,92.6181911871429,25.0683707438249,0
18.075,-66.425,20150101,140.768315200888,22.9236665827332,0
18.125,-66.425,20150101,150.406212172447,21.8436866961499,0
18.175,-66.425,20150101,127.182590508239,22.0426381638115,0
18.225,-66.425,20150101,103.958968844024,22.2415896314732,0
18.275,-66.425,20150101,80.9679151261642,22.4405410991349,0
18.325,-66.425,20150101,58.1567475559422,22.6394925667966,0
18.375,-66.425,20150101,60.1524531679338,22.9329192018356,0
18.425,-66.425,20150101,66.2428808450566,23.6464150710599,0
18.475,-66.425,20150101,71.0036273426765,24.149234709298,0
17.925,-66.375,20150101,31.438356123592,27.318355746393,0
17.975,-66.375,20150101,45.7892047339926,26.5017665391177,0
18.025,-66.375,20150101,91.2567873865111,25.04615855522,0
18.075,-66.375,20150101,136.499226879894,22.9326108171397,0
18.125,-66.375,20150101,151.322691453549,21.4625900380092,0
18.175,-66.375,20150101,128.09906978934,21.6615415056708,0
18.225,-66.375,20150101,104.875448125125,21.8604929733326,0
18.275,-66.375,20150101,81.651826460917,22.0594444409942,0
18.325,-66.375,20150101,65.5091707427618,22.5623358332972,0
18.375,-66.375,20150101,68.8314724805468,23.2758317025216,0
18.425,-66.375,20150101,74.9219001576697,23.9893275717459,0
18.475,-66.375,20150101,79.858721624215,24.5326693945541,0
17.925,-66.325,20150101,29.4999096924435,27.4610535399939,0
17.975,-66.325,20150101,44.8815811636224,26.5929760529462,0
18.025,-66.325,20150101,89.8953835858815,25.0239463666149,0
18.075,-66.325,20150101,127.32615085584,22.9941022636834,0
18.125,-66.325,20150101,151.72953076962,21.1038492299899,0
18.175,-66.325,20150101,129.015549070441,21.2804448475302,0
18.225,-66.325,20150101,106.81121143487,21.4793963151919,0
18.275,-66.325,20150101,92.3869464578756,22.1917524647588,0
18.325,-66.325,20150101,77.9626814808817,22.9052483339831,0
18.375,-66.325,20150101,77.5104917931595,23.6187442032075,0
18.425,-66.325,20150101,83.6009194702823,24.3322400724318,0
18.475,-66.325,20150101,88.7025209016453,24.9128698869979,0
17.925,-66.275,20150101,27.5277339096341,27.5967542349276,0
17.975,-66.275,20150101,43.9402282415882,26.6771884681073,0
18.025,-66.275,20150101,88.5339797852496,25.0017341780099,0
18.075,-66.275,20150101,118.15307483178,23.0555937102273,0
18.125,-66.275,20150101,142.55645474556,21.1653406765338,0
18.175,-66.275,20150101,133.688987149992,21.1076732269959,0
18.225,-66.275,20150101,119.264722172994,21.8211690962204,0
18.275,-66.275,20150101,104.840457196,22.5346649654448,0
18.325,-66.275,20150101,90.4161922190065,23.2481608346691,0
18.375,-66.275,20150101,86.2338538810321,23.9616567038935,0
18.425,-66.275,20150101,92.2799387828954,24.6751525731178,0
18.475,-66.275,20150101,97.5350251749647,25.2898361866295,0
17.925,-66.225,20150101,25.5218287751628,27.7254578311936,0
17.975,-66.225,20150101,42.9651459678948,26.7544037846011,0
18.025,-66.225,20150101,84.5766188939459,25.0073381904646,0
18.075,-66.225,20150101,108.979998807726,23.1170851567711,0
18.125,-66.225,20150101,130.786086235619,21.6296051857224,0
18.175,-66.225,20150101,142.201523717924,21.5159071928178,0
18.225,-66.225,20150101,131.718232911119,22.2159388220777,0
18.275,-66.225,20150101,117.293967934125,22.8854023195619,0
18.325,-66.225,20150101,102.869702957131,23.5910733353551,0
18.375,-66.225,20150101,95.213215254104,24.3045692045794,0
18.425,-66.225,20150101,100.958958095506,25.0180650738037,1
18.475,-66.225,20150101,106.356234444178,25.6635682934487,0
17.925,-66.175,20150101,23.4821942890277,27.8471643287925,0
17.975,-66.175,20150101,41.9563343425379,26.8246220024272,0
18.025,-66.175,20150101,75.4035428698874,25.0688296370084,0
18.075,-66.175,20150101,96.9971628930978,23.6142978794401,0
18.125,-66.175,20150101,116.51903941767,22.4810400940917,0
18.175,-66.175,20150101,132.050070694803,21.8497172928886,0
18.225,-66.175,20150101,136.099365798827,22.662470798004,0
18.275,-66.175,20150101,129.747478672254,23.3945476238729,0
18.325,-66.175,20150101,115.32321369526,24.0640111213571,0
18.375,-66.175,20150101,104.19257662718,24.7334746188412,1
18.425,-66.175,20150101,109.637977408121,25.4029381163254,0
18.475,-66.175,20150101,115.166148709285,25.9900685328591,0
17.925,-66.125,20150101,21.4088304512285,27.961873727724,0
17.975,-66.125,20150101,40.9137933655206,26.8878431215862,0
18.025,-66.125,20150101,63.2082395505807,25.5989905731579,0
18.075,-66.125,20150101,82.7301160751532,24.4657327878095,0
18.125,-66.125,20150101,102.251992599726,23.3324750024611,0
18.175,-66.125,20150101,121.773869124298,22.1992172171128,0
18.225,-66.125,20150101,125.947912775709,22.9962808980748,0
18.275,-66.125,20150101,129.997207879731,23.80903440319,0
18.325,-66.125,20150101,127.776724433385,24.573156425668,0
18.375,-66.125,20150101,113.352459456391,25.2426199231521,0
18.425,-66.125,20150101,118.502601912902,25.8410390897912,0
18.475,-66.125,20150101,123.96476797028,26.0849420837266,1
17.925,-66.075,20150101,11.5866208347832,28.5933791972101,0
17.975,-66.075,20150101,34.0312101620763,27.2450780460666,0
18.025,-66.075,20150101,50.3649504800994,26.345838802986,0
18.075,-66.075,20150101,68.4630692572087,25.3171676961787,0
18.125,-66.075,20150101,87.9849457817813,24.1839099108303,0
18.175,-66.075,20150101,107.506822306354,23.0506521254819,0
18.225,-66.075,20150101,115.79645975259,23.3300909981454,0
18.275,-66.075,20150101,119.845754856613,24.1428445032607,0
18.325,-66.075,20150101,123.895049960636,24.9555980083759,0
18.375,-66.075,20150101,125.805970194515,25.751765227463,0
18.425,-66.075,20150101,126.010100285623,26.0098857683136,0
18.475,-66.075,20150101,129.349409519411,26.0253292394272,0
17.925,-66.025,20150101,6.10971749480196,28.799190621499,0
17.975,-66.025,20150101,27.4743095414823,27.5302541607283,0
