STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20160101,286,1,1,0,1,1,21,1,1,0,1,1,0,1,1,0,1,1,5,0,0,4,0,0,3,0,0,70.6,0,0,182.6,0,0,37.2,1,1,20.9,1,1,33.1,1,1,23.6,1,1,28.5,1,1
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20160201,207,6,1,0,6,1,8,5,1,0,5,1,0,5,1,0,5,1,11,0,0,9,0,0,7,0,0,117.1,0,0,448.8,0,0,34.6,5,1,22.0,5,1,31.0,5,1,23.6,5,1,27.3,6,1
GHCND:BLM00085153,SAN IGNACIO DE MOXO BL,241,-14.967,-65.633,20160301,203,6,4,0,6,4,8,6,4,0,6,4,0,6,4,0,6,4,5,0,0,5,0,0,3,0,0,58.2,0,0,159.4,0,0,35.0,6,4,20.2,6,4,31.1,6,4,22.5,6,4,26.8,6,4
GHCND:BLM00085175,ASCENCION GUARAYOS BL,247,-15.717,-63.1,20160101,-9999,0,0,-9999,0,0,4,17,12,0,17,12,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,35.9,17,12,-9999,0,0,34.0,17,12,-9999,0,0,-9999,0,0
GHCND:BLM00085175,ASCENCION GUARAYOS BL,247,-15.717,-63.1,20160201,-9999,0,0,-9999,0,0,1,9,9,0,9,9,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,33.4,9,9,-9999,0,0,33.4,9,9,-9999,0,0,-9999,0,0
GHCND:BLM00085175,ASCENCION GUARAYOS BL,247,-15.717,-63.1,20160301,-9999,0,0,-9999,0,0,1,1,1,0,1,1,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,32.7,1,1,-9999,0,0,32.7,1,1,-9999,0,0,-9999,0,0
GHCND:BLM00085152,SAN BORJA CAPT GERM BL,194,-14.867,-66.75,20160101,281,4,2,0,4,2,21,3,1,0,3,1,0,3,2,0,3,2,6,0,0,2,0,0,2,0,0,100.8,0,0,174.5,0,0,38.4,3,1,20.5,3,2,33.8,3,1,23.8,3,2,29.1,4,2
GHCND:BLM00085152,SAN BORJA CAPT GERM BL,194,-14.867,-66.75,20160201,187,9,2,0,9,2,13,7,2,0,7,2,0,9,2,0,9,2,8,0,0,5,0,0,3,0,0,120.9,0,0,287.2,0,0,35.6,7,2,22.2,9,2,32.4,7,2,23.8,9,2,28.1,9,2
GHCND:BLM00085152,SAN BORJA CAPT GERM BL,194,-14.867,-66.75,20160301,221,6,2,0,6,2,15,3,2,0,3,2,0,6,2,0,6,2,8,0,0,3,0,0,3,0,0,102.1,0,0,258.4,0,0,35.5,3,2,20.2,6,2,31.9,3,2,22.8,6,2,27.5,6,2
GHCND:BLM00085196,CONCEPCION BL,497,-16.25,-62.1,20160101,11,23,23,0,23,23,9,2,1,0,2,1,0,23,23,0,23,23,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,36.0,2,1,23.5,23,23,31.1,2,1,23.5,23,23,29.3,23,23
