STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:ECM00084050,LA CONCORDIA EC,360,0.017,-79.367,20110701,92,18,11,0,18,11,1,18,11,0,18,11,0,18,11,0,18,11,5,0,0,1,0,0,0,0,0,19.1,0,0,51.8,0,0,32.2,18,11,20.2,18,11,30.0,18,11,21.8,18,11,26.0,18,11
GHCND:ECM00084050,LA CONCORDIA EC,360,0.017,-79.367,20110801,141,3,1,0,3,1,0,3,1,0,3,1,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,2.0,0,0,4.0,0,0,29.8,3,1,20.0,2,1,28.9,3,1,21.1,2,1,25.0,3,1
GHCND:ECM00084050,LA CONCORDIA EC,360,0.017,-79.367,20110901,136,11,9,0,11,9,2,11,9,0,11,9,0,10,9,0,10,9,3,0,0,0,0,0,0,0,0,6.1,0,0,17.5,0,0,32.9,11,9,19.2,10,9,29.9,11,9,21.1,10,9,25.5,11,9
GHCND:ECM00084050,LA CONCORDIA EC,360,0.017,-79.367,20111001,134,10,3,0,10,3,0,9,3,0,9,3,0,8,3,0,8,3,4,0,0,2,0,0,0,0,0,19.1,0,0,54.3,0,0,31.9,9,3,18.9,8,3,28.7,9,3,20.7,8,3,24.7,10,3
GHCND:ECM00084050,LA CONCORDIA EC,360,0.017,-79.367,20111101,105,15,4,0,15,4,0,15,4,0,15,4,0,14,4,0,14,4,1,0,0,1,0,0,0,0,0,19.1,0,0,19.1,0,0,32.1,15,4,19.6,14,4,30.2,15,4,20.4,14,4,25.3,15,4
GHCND:ECM00084050,LA CONCORDIA EC,360,0.017,-79.367,20111201,133,2,2,0,2,2,2,1,1,0,1,1,0,2,2,0,2,2,1,0,0,0,0,0,0,0,0,3.0,0,0,5.8,0,0,33.0,1,1,20.1,2,2,29.7,1,1,21.0,2,2,25.3,2,2
GHCND:ECM00084050,LA CONCORDIA EC,360,0.017,-79.367,20120101,182,6,3,0,6,3,0,6,3,0,6,3,0,6,3,0,6,3,22,0,0,13,0,0,10,0,0,102.1,0,0,621.8,0,0,31.1,6,3,20.4,6,3,29.6,6,3,21.5,6,3,25.6,6,3
GHCND:ECM00084050,LA CONCORDIA EC,360,0.017,-79.367,20120201,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,17,0,0,8,0,0,112.0,0,0,706.0,0,0,32.0,0,0,19.2,0,0,30.3,0,0,21.5,0,0,25.9,0,0
GHCND:ECM00084050,LA CONCORDIA EC,360,0.017,-79.367,20120301,239,2,1,0,2,1,2,2,1,0,2,1,0,2,1,0,2,1,22,0,0,16,0,0,10,0,0,154.9,0,0,833.4,0,0,32.3,2,1,21.3,2,1,30.8,2,1,22.3,2,1,26.6,2,1
GHCND:ECM00084050,LA CONCORDIA EC,360,0.017,-79.367,20120401,202,6,3,0,6,3,3,5,1,0,5,1,0,6,3,0,6,3,16,0,0,12,0,0,8,0,0,74.9,0,0,500.9,0,0,32.6,5,1,20.8,6,3,31.0,5,1,22.3,6,3,26.7,6,3
