STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:UY000086315,BELLA UNION UY,53,-30.267,-57.583,20100101,58,22,9,0,22,9,2,23,9,0,23,9,0,4,1,0,4,1,9,0,0,6,0,0,4,0,0,124.0,0,0,319.3,0,0,34.2,23,9,15.2,4,1,31.0,23,9,20.8,4,1,26.5,22,9
GHCND:UY000086315,BELLA UNION UY,53,-30.267,-57.583,20100201,39,13,5,0,13,5,3,18,5,0,18,5,0,2,1,0,2,1,9,0,0,4,0,0,1,0,0,53.1,0,0,154.5,0,0,35.6,18,5,11.6,2,1,31.7,18,5,20.8,2,1,26.2,13,5
GHCND:UY000086315,BELLA UNION UY,53,-30.267,-57.583,20100301,37,22,10,0,22,10,0,22,10,0,22,10,0,1,1,0,1,1,4,0,0,2,0,0,1,0,0,86.1,0,0,117.3,0,0,31.6,22,10,13.4,1,1,30.2,22,10,18.4,1,1,24.4,22,10
GHCND:UY000086315,BELLA UNION UY,53,-30.267,-57.583,20100401,15,8,4,0,8,4,1,18,10,0,18,10,0,2,1,0,2,1,5,0,0,1,0,0,1,0,0,89.9,0,0,104.0,0,0,32.2,18,10,7.3,2,1,26.5,18,10,13.5,2,1,23.4,8,4
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20100101,108,13,3,0,13,3,3,13,3,0,13,3,0,1,1,0,1,1,4,0,0,1,0,0,0,0,0,19.1,0,0,46.3,0,0,34.5,13,3,8.4,1,1,30.2,13,3,17.2,1,1,24.7,13,3
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20100201,84,13,2,1,13,2,5,12,2,0,12,2,0,3,1,0,3,1,9,0,0,6,0,0,3,0,0,94.0,0,0,242.1,0,0,35.6,12,2,9.9,3,1,28.7,12,2,18.5,3,1,23.8,13,2
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20100301,68,10,2,6,10,2,0,10,2,0,10,2,0,0,0,0,0,0,4,0,0,2,0,0,1,0,0,32.0,0,0,70.0,0,0,29.0,10,2,7.5,0,0,26.9,10,2,15.7,0,0,21.8,10,2
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20100401,22,14,5,22,14,5,0,13,5,0,13,5,0,2,1,0,2,1,5,0,0,1,0,0,1,0,0,43.9,0,0,69.0,0,0,29.5,13,5,2.2,2,1,24.0,13,5,10.8,2,1,18.3,14,5
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20100501,2,11,2,38,11,2,0,16,7,0,16,7,0,2,1,0,2,1,8,0,0,2,0,0,1,0,0,48.0,0,0,98.0,0,0,26.9,16,7,2.6,2,1,21.3,16,7,10.8,2,1,15.5,11,2
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20100601,0,15,3,98,15,3,0,15,3,0,15,3,0,2,1,0,2,1,5,0,0,1,0,0,1,0,0,45.0,0,0,71.5,0,0,21.6,15,3,0.4,2,1,17.5,15,3,5.6,2,1,11.3,15,3
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20100701,3,11,4,146,11,4,0,10,4,0,10,4,0,3,1,3,3,1,9,0,0,6,0,0,4,0,0,46.0,0,0,199.0,0,0,25.7,10,4,-2.4,3,1,15.8,10,4,5.6,3,1,10.4,11,4
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20100801,0,13,3,111,13,3,0,13,3,0,13,3,0,2,1,4,2,1,2,0,0,0,0,0,0,0,0,6.1,0,0,14.4,0,0,24.8,13,3,-2.4,2,1,16.8,13,3,5.4,2,1,10.9,13,3
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20100901,0,14,4,39,14,4,0,15,4,0,15,4,0,6,2,0,6,2,7,0,0,5,0,0,3,0,0,61.0,0,0,176.6,0,0,24.4,15,4,1.6,6,2,20.0,15,4,8.8,6,2,14.7,14,4
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20101001,4,14,2,45,14,2,0,13,2,0,13,2,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,15.0,0,0,17.0,0,0,25.8,13,2,3.6,1,1,21.2,13,2,9.2,1,1,15.9,14,2
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20101101,11,14,4,20,14,4,0,15,4,0,15,4,0,1,1,0,1,1,4,0,0,1,0,0,1,0,0,32.0,0,0,66.2,0,0,30.6,15,4,4.0,1,1,23.7,15,4,10.8,1,1,17.5,14,4
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20101201,77,12,3,0,12,3,8,14,3,0,14,3,0,5,2,0,5,2,3,0,0,1,0,0,0,0,0,13.0,0,0,37.6,0,0,34.0,14,3,5.2,5,2,30.9,14,3,14.5,5,2,23.8,12,3
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20110101,87,11,3,0,11,3,6,14,3,0,14,3,0,1,1,0,1,1,4,0,0,0,0,0,0,0,0,11.9,0,0,39.7,0,0,35.0,14,3,9.6,1,1,30.3,14,3,17.7,1,1,24.5,11,3
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20110201,70,13,2,0,13,2,1,13,2,0,13,2,0,1,1,0,1,1,8,0,0,2,0,0,1,0,0,84.1,0,0,137.4,0,0,32.2,13,2,9.5,1,1,29.1,13,2,16.3,1,1,23.3,13,2
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20110301,37,10,2,5,10,2,0,13,3,0,13,3,0,1,1,0,1,1,6,0,0,3,0,0,3,0,0,49.0,0,0,132.1,0,0,31.8,13,3,7.0,1,1,26.9,13,3,14.5,1,1,20.7,10,2
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20110401,24,9,1,13,9,1,0,11,2,0,11,2,0,2,1,0,2,1,6,0,0,2,0,0,1,0,0,29.0,0,0,76.8,0,0,28.0,11,2,5.4,2,1,24.1,11,2,12.0,2,1,18.9,9,1
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20110501,0,13,3,67,13,3,0,13,3,0,13,3,0,2,1,0,2,1,5,0,0,2,0,0,0,0,0,22.1,0,0,60.0,0,0,24.6,13,3,1.8,2,1,19.5,13,3,6.8,2,1,13.5,13,3
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20110601,0,9,2,110,9,2,0,10,2,0,10,2,0,1,1,1,1,1,6,0,0,5,0,0,2,0,0,51.1,0,0,141.2,0,0,20.6,10,2,-0.8,1,1,16.4,10,2,6.5,1,1,11.4,9,2
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20110701,0,12,3,139,12,3,0,13,3,0,13,3,0,1,1,2,1,1,7,0,0,2,0,0,1,0,0,87.9,0,0,136.9,0,0,23.7,13,3,-1.1,1,1,15.7,13,3,4.4,1,1,10.1,12,3
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20110801,0,13,3,112,13,3,0,14,3,0,14,3,0,2,1,2,2,1,6,0,0,3,0,0,1,0,0,47.0,0,0,108.4,0,0,22.0,14,3,-0.5,2,1,15.6,14,3,6.3,2,1,10.9,13,3
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20110901,0,19,4,39,19,4,0,19,4,0,19,4,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,23.9,0,0,28.2,0,0,25.2,19,4,-0.7,0,0,20.4,19,4,7.6,0,0,14.7,19,4
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20111001,2,10,3,24,10,3,0,15,3,0,15,3,0,3,1,0,3,1,6,0,0,1,0,0,0,0,0,13.0,0,0,39.5,0,0,24.5,15,3,3.0,3,1,21.0,15,3,10.4,3,1,16.4,10,3
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20111101,36,14,5,10,14,5,1,14,5,0,14,5,0,1,1,0,1,1,5,0,0,2,0,0,0,0,0,19.1,0,0,47.6,0,0,32.6,14,5,4.0,1,1,26.2,14,5,12.9,1,1,20.1,14,5
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20111201,33,18,5,4,18,5,1,17,5,0,17,5,0,2,1,0,2,1,7,0,0,1,0,0,0,0,0,13.0,0,0,43.8,0,0,34.0,17,5,6.6,2,1,26.2,17,5,14.2,2,1,20.5,18,5
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20120101,57,19,5,1,19,5,4,19,5,0,19,5,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,34.4,19,5,10.6,1,1,29.8,19,5,16.5,1,1,23.5,19,5
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20120201,84,10,2,0,10,2,6,11,2,0,11,2,0,3,1,0,3,1,5,0,0,3,0,0,2,0,0,39.1,0,0,112.5,0,0,38.2,11,2,11.0,3,1,29.9,11,2,18.4,3,1,23.9,10,2
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20120301,52,16,5,3,16,5,2,16,5,0,16,5,0,1,1,0,1,1,7,0,0,3,0,0,2,0,0,121.9,0,0,218.5,0,0,32.5,16,5,9.5,1,1,26.7,16,5,15.6,1,1,21.7,16,5
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20120401,27,10,2,45,10,2,0,10,2,0,10,2,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,23.9,0,0,46.2,0,0,27.6,10,2,3.0,0,0,22.3,10,2,11.9,0,0,17.3,10,2
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20120501,3,18,4,17,18,4,0,18,4,0,18,4,0,1,1,0,1,1,2,0,0,1,0,0,0,0,0,14.0,0,0,28.7,0,0,25.2,18,4,2.6,1,1,21.9,18,4,11.8,1,1,17.2,18,4
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20120601,0,9,2,55,9,2,0,15,7,0,15,7,0,4,1,4,4,1,7,0,0,3,0,0,2,0,0,37.1,0,0,105.6,0,0,24.3,15,7,-2.6,4,1,18.0,15,7,5.7,4,1,12.8,9,2
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20120701,0,15,4,125,15,4,0,15,4,0,15,4,0,1,1,10,1,1,3,0,0,2,0,0,1,0,0,36.1,0,0,64.6,0,0,23.9,15,4,-2.5,1,1,15.3,15,4,2.4,1,1,8.7,15,4
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20120801,1,13,3,54,13,3,0,14,3,0,14,3,0,2,1,0,2,1,7,0,0,2,0,0,0,0,0,23.9,0,0,80.0,0,0,28.4,14,3,1.2,2,1,19.9,14,3,8.9,2,1,14.8,13,3
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20120901,2,13,4,50,13,4,0,14,4,0,14,4,0,5,1,0,5,1,4,0,0,3,0,0,1,0,0,39.1,0,0,86.9,0,0,26.4,14,4,0.7,5,1,19.7,14,4,8.3,5,1,14.0,13,4
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20121001,14,10,4,7,10,4,0,13,4,0,13,4,0,5,2,0,5,2,7,0,0,4,0,0,2,0,0,62.0,0,0,139.5,0,0,26.4,13,4,5.5,5,2,22.6,13,4,12.9,5,2,18.8,10,4
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20121101,35,16,3,7,16,3,1,16,3,0,16,3,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,37.1,0,0,51.0,0,0,33.8,16,3,7.0,0,0,25.9,16,3,14.1,0,0,20.3,16,3
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20121201,48,11,3,2,11,3,3,15,4,0,15,4,0,3,1,0,3,1,8,0,0,6,0,0,5,0,0,87.9,0,0,319.0,0,0,35.4,15,4,9.5,3,1,29.1,15,4,16.4,3,1,23.0,11,3
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20130101,90,12,4,1,12,4,3,12,4,0,12,4,0,1,1,0,1,1,4,0,0,3,0,0,1,0,0,34.0,0,0,85.8,0,0,34.6,12,4,10.6,1,1,29.2,12,4,16.1,1,1,22.9,12,4
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20130201,81,8,2,2,8,2,3,8,2,0,8,2,0,1,1,0,1,1,8,0,0,3,0,0,1,0,0,83.1,0,0,155.2,0,0,34.6,8,2,8.8,1,1,27.5,8,2,16.5,1,1,22.4,8,2
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20130301,14,14,3,17,14,3,0,14,3,0,14,3,0,2,1,0,2,1,6,0,0,3,0,0,0,0,0,24.9,0,0,75.1,0,0,29.7,14,3,6.2,2,1,24.4,14,3,12.1,2,1,18.1,14,3
GHCND:UY000086565,ROCHA UY,18,-34.483,-54.3,20130401,17,11,2,18,11,2,0,9,2,0,9,2,0,2,1,0,2,1,3,0,0,2,0,0,0,0,0,21.1,0,0,53.1,0,0,28.6,9,2,5.9,2,1,23.9,9,2,12.0,2,1,18.3,11,2
