STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:ARM00087582,AEROPARQUE JORGE NEWBERY AR,5.5,-34.559,-58.416,20160101,104,15,3,0,15,3,4,15,3,0,15,3,0,4,1,0,4,1,1,0,0,0,0,0,0,0,0,5.1,0,0,8.1,0,0,34.8,15,3,17.8,4,1,30.3,15,3,21.6,4,1,25.7,15,3
GHCND:ARM00087582,AEROPARQUE JORGE NEWBERY AR,5.5,-34.559,-58.416,20160201,82,15,3,0,15,3,4,15,3,0,15,3,0,6,2,0,6,2,8,0,0,4,0,0,4,0,0,46.0,0,0,188.8,0,0,35.0,15,3,17.0,6,2,30.8,15,3,22.0,6,2,26.5,15,3
GHCND:ARM00087582,AEROPARQUE JORGE NEWBERY AR,5.5,-34.559,-58.416,20160301,28,9,3,0,9,3,0,15,4,0,15,4,0,10,2,0,10,2,3,0,0,1,0,0,1,0,0,37.1,0,0,49.6,0,0,30.4,15,4,14.0,10,2,25.4,15,4,17.9,10,2,21.1,9,3
GHCND:ARM00087022,GENERAL ENRIQUE MOSCONI TARTA AR,449,-22.62,-63.794,20160101,121,11,3,0,11,3,15,15,3,0,15,3,0,4,2,0,4,2,8,0,0,6,0,0,5,0,0,65.0,0,0,274.7,0,0,41.6,15,3,19.2,4,2,35.3,15,3,21.7,4,2,28.4,11,3
GHCND:ARM00087022,GENERAL ENRIQUE MOSCONI TARTA AR,449,-22.62,-63.794,20160201,145,13,3,0,13,3,11,13,3,0,13,3,0,2,1,0,2,1,11,0,0,4,0,0,2,0,0,35.1,0,0,149.1,0,0,39.5,13,3,19.6,2,1,33.8,13,3,22.3,2,1,27.9,13,3
GHCND:ARM00087022,GENERAL ENRIQUE MOSCONI TARTA AR,449,-22.62,-63.794,20160301,64,17,6,1,17,6,1,17,6,0,17,6,0,3,2,0,3,2,5,0,0,0,0,0,0,0,0,7.9,0,0,26.1,0,0,36.5,17,6,14.4,3,2,27.3,17,6,18.8,3,2,23.1,17,6
GHCND:ARM00087222,CATAMARCA AR,463.9,-28.596,-65.752,20160101,189,11,3,0,11,3,17,12,3,0,12,3,0,2,1,0,2,1,8,0,0,2,0,0,0,0,0,23.9,0,0,77.2,0,0,41.8,12,3,18.4,2,1,36.7,12,3,23.3,2,1,30.1,11,3
GHCND:ARM00087222,CATAMARCA AR,463.9,-28.596,-65.752,20160201,163,11,4,0,11,4,15,12,4,0,12,4,0,2,1,0,2,1,4,0,0,2,0,0,0,0,0,23.9,0,0,50.9,0,0,38.6,12,4,14.8,2,1,35.5,12,4,22.8,2,1,29.2,11,4
GHCND:ARM00087222,CATAMARCA AR,463.9,-28.596,-65.752,20160301,98,14,3,0,14,3,9,12,3,0,12,3,0,7,3,0,7,3,4,0,0,1,0,0,0,0,0,13.0,0,0,40.4,0,0,35.0,12,3,11.8,7,3,31.1,12,3,18.2,7,3,24.8,14,3
GHCND:ARM00087784,SAN ANTONIO OESTE AERO AR,20,-40.783,-65.1,20160101,86,12,2,0,12,2,7,13,2,0,13,2,0,2,1,0,2,1,5,0,0,1,0,0,0,0,0,23.9,0,0,54.5,0,0,38.4,13,2,9.5,2,1,30.3,13,2,16.3,2,1,23.6,12,2
