STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,MXSD,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,TSNW,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20070101,5,19,10,40,19,10,0,19,10,0,19,10,0,19,10,0,19,10,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,28.2,19,10,3.0,19,10,22.6,19,10,7.0,19,10,14.8,19,10
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20070201,13,18,7,5,18,7,1,18,7,0,18,7,0,18,7,0,18,7,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,34.4,18,7,6.0,18,7,28.5,18,7,10.0,18,7,19.2,18,7
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20070301,79,16,5,1,16,5,9,16,5,0,16,5,0,16,5,0,16,5,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,37.8,16,5,6.5,16,5,33.2,16,5,14.7,16,5,23.9,16,5
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20070401,109,16,4,0,16,4,14,16,4,0,16,4,0,16,4,0,16,4,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,38.4,16,4,9.8,16,4,35.9,16,4,16.4,16,4,26.1,16,4
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20070501,186,12,3,0,12,3,19,12,3,0,12,3,0,12,3,0,12,3,0,0,0,0,0,0,0,0,0,2.0,0,0,-9999,0,0,2.0,0,0,-9999,0,0,38.6,12,3,16.8,12,3,36.6,12,3,19.6,12,3,28.1,12,3
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20070601,214,11,3,0,11,3,18,11,3,0,11,3,0,11,3,0,11,3,3,0,0,1,0,0,0,0,0,16.3,0,0,-9999,0,0,27.2,0,0,-9999,0,0,41.8,11,3,19.4,11,3,37.4,11,3,21.6,11,3,29.5,11,3
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20070701,159,13,3,0,13,3,15,13,3,0,13,3,0,13,3,0,13,3,4,0,0,2,0,0,1,0,0,30.7,0,0,-9999,0,0,62.5,0,0,-9999,0,0,38.4,13,3,20.0,13,3,36.1,13,3,21.6,13,3,28.9,13,3
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20070801,246,7,1,0,7,1,23,7,1,0,7,1,0,7,1,0,7,1,0,0,0,0,0,0,0,0,0,2.0,0,0,-9999,0,0,2.5,0,0,-9999,0,0,38.4,7,1,20.0,7,1,36.1,7,1,22.0,7,1,29.0,7,1
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20070901,184,9,2,0,9,2,19,9,2,0,9,2,0,9,2,0,9,2,3,0,0,1,0,0,1,0,0,44.7,0,0,-9999,0,0,59.0,0,0,-9999,0,0,37.4,9,2,19.5,9,2,34.5,9,2,20.5,9,2,27.5,9,2
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20071001,144,9,3,3,9,3,16,9,3,0,9,3,0,9,3,0,9,3,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,36.8,9,3,8.0,9,3,33.9,9,3,17.6,9,3,25.7,9,3
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20071101,42,13,5,0,13,5,0,13,5,0,13,5,0,13,5,0,13,5,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,32.0,13,5,7.9,13,5,29.9,13,5,11.7,13,5,20.8,13,5
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20071201,15,20,6,16,20,6,0,20,6,0,20,6,0,20,6,0,20,6,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,31.8,20,6,4.5,20,6,27.9,20,6,8.5,20,6,18.2,20,6
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20080101,7,17,4,33,17,4,0,17,4,0,17,4,0,17,4,0,17,4,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,31.4,17,4,2.5,17,4,25.5,17,4,7.4,17,4,16.5,17,4
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20080201,31,15,4,2,15,4,4,15,4,0,15,4,0,15,4,0,15,4,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,35.0,15,4,5.5,15,4,30.8,15,4,10.1,15,4,20.4,15,4
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20080301,66,17,5,2,17,5,10,17,5,0,17,5,0,17,5,0,17,5,0,0,0,0,0,0,0,0,0,0.5,0,0,-9999,0,0,0.5,0,0,-9999,0,0,36.2,17,5,4.8,17,5,33.2,17,5,12.4,17,5,22.8,17,5
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20080401,146,11,6,0,11,6,15,11,6,0,11,6,0,11,6,0,11,6,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,42.0,11,6,15.0,11,6,36.9,11,6,18.0,11,6,27.5,11,6
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20080501,261,6,3,0,6,3,23,6,3,0,6,3,0,6,3,0,6,3,1,0,0,0,0,0,0,0,0,2.8,0,0,-9999,0,0,2.8,0,0,-9999,0,0,41.6,6,3,14.5,6,3,37.6,6,3,19.8,6,3,28.7,6,3
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20080601,344,3,1,0,3,1,27,3,1,0,3,1,0,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,42.4,3,1,21.5,3,1,39.0,3,1,23.1,3,1,31.0,3,1
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20080701,279,5,2,0,5,2,24,5,2,0,5,2,0,5,2,0,5,2,2,0,0,0,0,0,0,0,0,4.6,0,0,-9999,0,0,7.9,0,0,-9999,0,0,40.2,5,2,19.5,5,2,36.9,5,2,22.0,5,2,29.4,5,2
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20080801,220,10,2,0,10,2,19,10,2,0,10,2,0,10,2,0,10,2,3,0,0,1,0,0,0,0,0,19.1,0,0,-9999,0,0,32.1,0,0,-9999,0,0,39.0,10,2,19.3,10,2,36.0,10,2,21.5,10,2,28.8,10,2
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20080901,156,5,2,0,5,2,12,5,2,0,5,2,0,5,2,0,5,2,3,0,0,0,0,0,0,0,0,5.6,0,0,-9999,0,0,16.3,0,0,-9999,0,0,35.0,5,2,15.5,5,2,32.1,5,2,20.0,5,2,26.1,5,2
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20081001,143,6,1,0,6,1,12,6,1,0,6,1,0,6,1,0,6,1,3,0,0,1,0,0,1,0,0,25.7,0,0,-9999,0,0,34.1,0,0,-9999,0,0,36.8,6,1,12.0,6,1,32.0,6,1,16.1,6,1,24.0,6,1
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20081101,34,12,4,11,12,4,0,12,4,0,12,4,0,12,4,0,12,4,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,31.6,12,4,7.0,12,4,28.1,12,4,11.2,12,4,19.7,12,4
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20081201,17,14,5,22,14,5,0,14,5,0,14,5,0,14,5,0,14,5,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,31.8,14,5,5.0,14,5,27.4,14,5,8.6,14,5,18.0,14,5
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20090101,18,15,3,8,15,3,2,15,3,0,15,3,0,15,3,0,15,3,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,33.2,15,3,4.4,15,3,27.9,15,3,10.2,15,3,19.0,15,3
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20090201,36,16,6,13,16,6,5,16,6,0,16,6,0,16,6,0,16,6,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,37.4,16,6,4.0,16,6,30.5,16,6,9.9,16,6,20.2,16,6
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20090301,101,11,3,0,11,3,15,11,3,0,11,3,0,11,3,0,11,3,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,38.4,11,3,9.8,11,3,34.1,11,3,14.4,11,3,24.2,11,3
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20090401,134,15,4,0,15,4,15,15,4,0,15,4,0,15,4,0,15,4,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,40.8,15,4,14.0,15,4,37.0,15,4,17.4,15,4,27.2,15,4
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20090501,288,5,1,0,5,1,25,5,1,0,5,1,0,5,1,0,5,1,0,0,0,0,0,0,0,0,0,0.3,0,0,-9999,0,0,0.3,0,0,-9999,0,0,43.4,5,1,12.5,5,1,38.5,5,1,20.2,5,1,29.4,5,1
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20090601,328,3,1,0,3,1,27,3,1,0,3,1,0,3,1,0,3,1,3,0,0,1,0,0,1,0,0,38.1,0,0,-9999,0,0,46.5,0,0,-9999,0,0,42.0,3,1,19.5,3,1,38.4,3,1,22.5,3,1,30.5,3,1
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20090701,241,12,12,0,12,12,19,12,12,0,12,12,0,12,12,0,12,12,0,0,0,0,0,0,0,0,0,0.8,0,0,-9999,0,0,1.1,0,0,-9999,0,0,41.0,12,12,20.0,12,12,38.6,12,12,23.4,12,12,31.0,12,12
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20090801,286,5,2,0,5,2,24,5,2,0,5,2,0,5,2,0,5,2,3,0,0,2,0,0,1,0,0,28.2,0,0,-9999,0,0,47.5,0,0,-9999,0,0,38.6,5,2,18.5,5,2,36.6,5,2,22.0,5,2,29.3,5,2
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20090901,131,13,3,0,13,3,13,13,3,0,13,3,0,13,3,0,13,3,4,0,0,1,0,0,0,0,0,22.9,0,0,-9999,0,0,39.6,0,0,-9999,0,0,38.0,13,3,18.0,13,3,33.3,13,3,19.7,13,3,26.5,13,3
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20091001,175,8,2,0,8,2,17,8,2,0,8,2,0,8,2,0,8,2,1,0,0,1,0,0,0,0,0,24.9,0,0,-9999,0,0,26.7,0,0,-9999,0,0,39.6,8,2,9.5,8,2,33.8,8,2,18.7,8,2,26.2,8,2
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20091101,16,11,4,6,11,4,0,11,4,0,11,4,0,11,4,0,11,4,1,0,0,0,0,0,0,0,0,2.8,0,0,-9999,0,0,3.6,0,0,-9999,0,0,30.0,11,4,8.0,11,4,27.2,11,4,10.5,11,4,18.8,11,4
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20091201,8,19,8,20,19,8,0,19,8,0,19,8,0,19,8,0,19,8,1,0,0,0,0,0,0,0,0,3.3,0,0,-9999,0,0,3.3,0,0,-9999,0,0,29.6,19,8,5.5,19,8,25.1,19,8,9.0,19,8,17.1,19,8
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20100101,9,20,7,31,20,7,1,20,7,0,20,7,0,20,7,0,20,7,0,0,0,0,0,0,0,0,0,1.3,0,0,-9999,0,0,1.3,0,0,-9999,0,0,32.8,20,7,2.2,20,7,25.2,20,7,6.9,20,7,16.0,20,7
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20100201,2,16,7,15,16,7,0,16,7,0,16,7,0,16,7,0,16,7,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,29.4,16,7,3.8,16,7,25.5,16,7,7.1,16,7,16.3,16,7
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20100301,27,15,6,1,15,6,3,15,6,0,15,6,0,15,6,0,15,6,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,33.8,15,6,6.5,15,6,30.2,15,6,10.4,15,6,20.3,15,6
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20100401,79,20,11,0,20,11,10,20,11,0,20,11,0,20,11,0,20,11,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,39.6,20,11,13.4,20,11,36.2,20,11,16.1,20,11,26.1,20,11
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20100501,233,10,2,0,10,2,20,10,2,0,10,2,0,10,2,0,10,2,3,0,0,1,0,0,0,0,0,22.4,0,0,-9999,0,0,44.0,0,0,-9999,0,0,42.8,10,2,14.0,10,2,39.6,10,2,20.3,10,2,29.9,10,2
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20100601,275,7,2,0,7,2,23,7,2,0,7,2,0,7,2,0,7,2,1,0,0,1,0,0,0,0,0,14.5,0,0,-9999,0,0,15.0,0,0,-9999,0,0,43.0,7,2,19.5,7,2,38.7,7,2,21.8,7,2,30.3,7,2
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20100701,113,10,4,0,10,4,11,10,4,0,10,4,0,10,4,0,10,4,1,0,0,1,0,0,1,0,0,58.4,0,0,-9999,0,0,60.2,0,0,-9999,0,0,38.2,10,4,21.0,10,4,35.5,10,4,21.7,10,4,28.6,10,4
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20100801,139,15,4,0,15,4,12,15,4,0,15,4,0,15,4,0,15,4,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,38.8,15,4,20.0,15,4,37.2,15,4,22.5,15,4,29.9,15,4
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20100901,64,23,10,0,23,10,7,23,10,0,23,10,0,23,10,0,23,10,2,0,0,0,0,0,0,0,0,7.1,0,0,-9999,0,0,13.7,0,0,-9999,0,0,36.1,23,10,15.5,23,10,34.9,23,10,19.9,23,10,27.4,23,10
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20101001,104,11,2,0,11,2,11,11,2,0,11,2,0,11,2,0,11,2,0,0,0,0,0,0,0,0,0,0.3,0,0,-9999,0,0,0.3,0,0,-9999,0,0,37.5,11,2,14.0,11,2,33.6,11,2,15.2,11,2,24.4,11,2
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20101101,30,7,2,13,7,2,4,7,2,0,7,2,0,7,2,0,7,2,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,34.5,7,2,0.8,7,2,29.5,7,2,9.0,7,2,19.2,7,2
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20101201,0,17,4,16,17,4,0,17,4,0,17,4,0,17,4,0,17,4,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,29.6,17,4,3.8,17,4,28.1,17,4,5.6,17,4,16.9,17,4
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20110101,3,17,3,34,17,3,0,17,3,0,17,3,0,17,3,0,17,3,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,31.8,17,3,2.0,17,3,25.5,17,3,6.4,17,3,15.9,17,3
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20110201,45,14,4,22,14,4,8,14,4,0,14,4,0,14,4,1,14,4,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,36.3,14,4,-4.0,14,4,30.9,14,4,9.1,14,4,20.0,14,4
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20110301,97,11,2,0,11,2,13,11,2,0,11,2,0,11,2,0,11,2,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,37.4,11,2,12.5,11,2,35.2,11,2,15.3,11,2,25.2,11,2
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20110401,141,16,4,0,16,4,14,16,4,0,16,4,0,16,4,0,16,4,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,41.0,16,4,11.9,16,4,39.0,16,4,17.7,16,4,28.3,16,4
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20110501,166,16,3,0,16,3,14,16,3,0,16,3,0,16,3,0,16,3,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,44.4,16,3,14.0,16,3,40.1,16,3,20.1,16,3,30.1,16,3
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20110601,118,21,6,0,21,6,9,21,6,0,21,6,0,21,6,0,21,6,0,0,0,0,0,0,0,0,0,0.5,0,0,-9999,0,0,0.5,0,0,-9999,0,0,43.2,21,6,20.0,21,6,40.5,21,6,22.3,21,6,31.4,21,6
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20110701,123,20,5,0,20,5,10,20,5,0,20,5,0,20,5,0,20,5,2,0,0,1,0,0,0,0,0,20.3,0,0,-9999,0,0,32.8,0,0,-9999,0,0,40.2,20,5,21.0,20,5,38.6,20,5,22.7,20,5,30.6,20,5
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20110801,173,11,4,0,11,4,14,11,4,0,11,4,0,11,4,0,11,4,2,0,0,0,0,0,0,0,0,3.0,0,0,-9999,0,0,8.6,0,0,-9999,0,0,40.0,11,4,19.0,11,4,38.5,11,4,22.9,11,4,30.7,11,4
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20110901,172,12,4,0,12,4,18,12,4,0,12,4,0,12,4,0,12,4,1,0,0,0,0,0,0,0,0,6.6,0,0,-9999,0,0,6.9,0,0,-9999,0,0,39.6,12,4,17.0,12,4,36.3,12,4,19.5,12,4,27.9,12,4
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20111001,99,15,5,0,15,5,12,15,5,0,15,5,0,15,5,0,15,5,1,0,0,0,0,0,0,0,0,4.3,0,0,-9999,0,0,4.3,0,0,-9999,0,0,38.2,15,5,11.0,15,5,34.2,15,5,16.5,15,5,25.4,15,5
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20111101,34,20,6,7,20,6,5,20,6,0,20,6,0,20,6,0,20,6,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,34.4,20,6,0.4,20,6,30.7,20,6,11.4,20,6,21.0,20,6
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20111201,11,18,7,20,18,7,1,18,7,0,18,7,0,18,7,0,18,7,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,32.2,18,7,2.2,18,7,27.3,18,7,7.8,18,7,17.6,18,7
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20120101,11,12,3,45,12,3,1,12,3,0,12,3,0,12,3,0,12,3,1,0,0,0,0,0,0,0,0,7.4,0,0,-9999,0,0,7.4,0,0,-9999,0,0,33.2,12,3,0.6,12,3,26.1,12,3,6.4,12,3,16.3,12,3
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20120201,25,13,3,13,13,3,2,13,3,0,13,3,0,13,3,0,13,3,0,0,0,0,0,0,0,0,0,2.0,0,0,-9999,0,0,2.0,0,0,-9999,0,0,32.6,13,3,6.5,13,3,27.7,13,3,10.6,13,3,19.1,13,3
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20120301,94,17,4,0,17,4,13,17,4,0,17,4,0,17,4,0,17,4,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,36.8,17,4,9.0,17,4,35.1,17,4,14.9,17,4,25.0,17,4
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20120401,157,13,4,0,13,4,16,13,4,0,13,4,0,13,4,0,13,4,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,41.8,13,4,15.5,13,4,38.1,13,4,18.1,13,4,28.1,13,4
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20120501,192,13,4,0,13,4,17,13,4,0,13,4,0,13,4,0,13,4,0,0,0,0,0,0,0,0,0,2.3,0,0,-9999,0,0,2.3,0,0,-9999,0,0,42.8,13,4,16.3,13,4,38.6,13,4,20.5,13,4,29.6,13,4
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20120601,178,16,4,0,16,4,14,16,4,0,16,4,0,16,4,0,16,4,0,0,0,0,0,0,0,0,0,0.5,0,0,-9999,0,0,0.5,0,0,-9999,0,0,42.0,16,4,20.0,16,4,39.6,16,4,22.4,16,4,31.0,16,4
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20120701,122,18,5,0,18,5,11,18,5,0,18,5,0,18,5,0,18,5,0,0,0,0,0,0,0,0,0,1.5,0,0,-9999,0,0,1.8,0,0,-9999,0,0,38.6,18,5,20.2,18,5,36.8,18,5,21.9,18,5,29.4,18,5
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20120801,166,13,4,0,13,4,14,13,4,0,13,4,0,13,4,0,13,4,2,0,0,1,0,0,0,0,0,13.2,0,0,-9999,0,0,16.8,0,0,-9999,0,0,40.2,13,4,20.4,13,4,38.0,13,4,22.3,13,4,30.1,13,4
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20120901,113,17,6,0,17,6,10,17,6,0,17,6,0,17,6,0,17,6,1,0,0,1,0,0,1,0,0,74.4,0,0,-9999,0,0,76.4,0,0,-9999,0,0,38.5,17,6,17.5,17,6,34.3,17,6,19.6,17,6,27.0,17,6
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20121001,119,15,3,0,15,3,14,15,3,0,15,3,0,15,3,0,15,3,0,0,0,0,0,0,0,0,0,1.0,0,0,-9999,0,0,1.6,0,0,-9999,0,0,36.4,15,3,12.3,15,3,34.4,15,3,17.0,15,3,25.7,15,3
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20121101,54,10,3,2,10,3,2,10,3,0,10,3,0,10,3,0,10,3,0,0,0,0,0,0,0,0,0,1.3,0,0,-9999,0,0,2.3,0,0,-9999,0,0,32.2,10,3,9.9,10,3,29.1,10,3,12.6,10,3,20.9,10,3
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20121201,11,22,13,5,22,13,0,22,13,0,22,13,0,22,13,0,22,13,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,30.2,22,13,7.5,22,13,27.4,22,13,10.6,22,13,19.0,22,13
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20130101,8,16,7,37,16,7,1,16,7,0,16,7,0,16,7,1,16,7,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,32.6,16,7,-1.0,16,7,25.3,16,7,7.4,16,7,16.4,16,7
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20130201,37,15,4,9,15,4,5,15,4,0,15,4,0,15,4,0,15,4,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,33.6,15,4,2.8,15,4,30.2,15,4,10.7,15,4,20.5,15,4
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20130301,64,18,4,0,18,4,11,18,4,0,18,4,0,18,4,0,18,4,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,37.6,18,4,9.2,18,4,33.8,18,4,12.5,18,4,23.2,18,4
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20130401,114,16,4,0,16,4,12,16,4,0,16,4,0,16,4,0,16,4,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,40.5,16,4,14.6,16,4,37.7,16,4,17.8,16,4,27.8,16,4
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20130501,131,15,5,0,15,5,13,15,5,0,15,5,0,15,5,0,15,5,0,0,0,0,0,0,0,0,0,0.3,0,0,-9999,0,0,0.3,0,0,-9999,0,0,40.2,15,5,13.5,15,5,38.1,15,5,18.6,15,5,28.4,15,5
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20130601,159,15,5,0,15,5,12,15,5,0,15,5,0,15,5,0,15,5,1,0,0,0,0,0,0,0,0,5.8,0,0,-9999,0,0,5.8,0,0,-9999,0,0,43.6,15,5,20.0,15,5,40.3,15,5,22.7,15,5,31.5,15,5
GHCND:MXM00076382,TORREON INTERNATIONAL MX,1124.1,25.568,-103.411,20130701,144,18,5,0,18,5,13,18,5,0,18,5,0,18,5,0,18,5,2,0,0,1,0,0,1,0,0,25.4,0,0,-9999,0,0,34.4,0,0,-9999,0,0,38.8,18,5,20.4,18,5,37.3,18,5,21.4,18,5,29.4,18,5
