STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:BHM00078583,PHILIP S W GOLDSON INTERNATIONAL BH,4.6,17.539,-88.308,20070101,107,17,6,0,17,6,0,17,6,0,17,6,0,17,6,0,17,6,9,0,0,7,0,0,1,0,0,33.5,0,0,158.5,0,0,30.7,17,6,19.0,17,6,29.4,17,6,22.4,17,6,25.9,17,6
GHCND:BHM00078583,PHILIP S W GOLDSON INTERNATIONAL BH,4.6,17.539,-88.308,20070201,67,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,1,0,0,0,0,0,0,0,0,2.8,0,0,3.6,0,0,31.0,19,5,18.1,19,5,30.1,19,5,21.4,19,5,25.8,19,5
GHCND:BHM00078583,PHILIP S W GOLDSON INTERNATIONAL BH,4.6,17.539,-88.308,20070301,123,16,4,0,16,4,0,16,4,0,16,4,0,16,4,0,16,4,3,0,0,0,0,0,0,0,0,9.9,0,0,23.5,0,0,31.9,16,4,18.5,16,4,30.3,16,4,22.7,16,4,26.5,16,4
GHCND:BHM00078583,PHILIP S W GOLDSON INTERNATIONAL BH,4.6,17.539,-88.308,20070401,128,16,5,0,16,5,5,16,5,0,16,5,0,16,5,0,16,5,1,0,0,0,0,0,0,0,0,3.3,0,0,3.3,0,0,35.0,16,5,18.9,16,5,32.1,16,5,24.1,16,5,28.1,16,5
GHCND:BHM00078583,PHILIP S W GOLDSON INTERNATIONAL BH,4.6,17.539,-88.308,20070501,72,21,8,0,21,8,5,21,8,0,21,8,0,21,8,0,21,8,2,0,0,1,0,0,1,0,0,40.9,0,0,48.3,0,0,34.3,21,8,22.0,21,8,32.8,21,8,24.3,21,8,28.5,21,8
GHCND:BHM00078583,PHILIP S W GOLDSON INTERNATIONAL BH,4.6,17.539,-88.308,20070601,164,13,4,0,13,4,9,13,4,0,13,4,0,13,4,0,13,4,3,0,0,2,0,0,0,0,0,17.5,0,0,49.6,0,0,34.7,13,4,23.0,13,4,32.6,13,4,25.8,13,4,29.2,13,4
GHCND:BHM00078583,PHILIP S W GOLDSON INTERNATIONAL BH,4.6,17.539,-88.308,20070701,133,17,7,0,17,7,9,17,7,0,17,7,0,17,7,0,17,7,4,0,0,2,0,0,1,0,0,32.0,0,0,66.7,0,0,32.7,17,7,24.3,17,7,32.3,17,7,26.5,17,7,29.4,17,7
GHCND:BHM00078583,PHILIP S W GOLDSON INTERNATIONAL BH,4.6,17.539,-88.308,20070801,43,23,22,0,23,22,2,23,22,0,23,22,0,23,22,0,23,22,9,0,0,4,0,0,3,0,0,67.6,0,0,209.1,0,0,32.4,23,22,24.1,23,22,32.2,23,22,25.7,23,22,28.9,23,22
GHCND:BHM00078583,PHILIP S W GOLDSON INTERNATIONAL BH,4.6,17.539,-88.308,20070901,168,13,3,0,13,3,5,13,3,0,13,3,0,13,3,0,13,3,9,0,0,4,0,0,1,0,0,28.2,0,0,110.2,0,0,32.4,13,3,23.0,13,3,31.9,13,3,24.5,13,3,28.2,13,3
GHCND:BHM00078583,PHILIP S W GOLDSON INTERNATIONAL BH,4.6,17.539,-88.308,20071001,148,14,2,0,14,2,5,14,2,0,14,2,0,14,2,0,14,2,9,0,0,4,0,0,2,0,0,51.1,0,0,166.2,0,0,33.2,14,2,19.5,14,2,31.6,14,2,23.4,14,2,27.5,14,2
