STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:UVM00065510,BOBO DIOULASSO UV,460.6,11.16,-4.331,20070101,203,4,1,0,4,1,16,1,1,0,1,1,0,3,1,0,3,1,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,38.0,1,1,15.3,3,1,32.3,1,1,19.3,3,1,25.8,4,1
GHCND:UVM00065510,BOBO DIOULASSO UV,460.6,11.16,-4.331,20070201,195,9,3,0,9,3,24,4,1,0,4,1,0,9,3,0,9,3,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,39.0,4,1,19.5,9,3,36.3,4,1,22.4,9,3,29.2,9,3
GHCND:UVM00065510,BOBO DIOULASSO UV,460.6,11.16,-4.331,20070301,266,10,2,0,10,2,24,7,2,0,7,2,0,9,2,0,9,2,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,40.5,7,2,21.4,9,2,38.0,7,2,25.1,9,2,31.6,10,2
GHCND:UVM00065510,BOBO DIOULASSO UV,460.6,11.16,-4.331,20070401,263,7,2,0,7,2,24,4,2,0,4,2,0,8,2,0,8,2,2,0,0,1,0,0,0,0,0,17.0,0,0,23.1,0,0,40.4,4,2,20.0,8,2,36.4,4,2,24.8,8,2,30.8,7,2
GHCND:UVM00065510,BOBO DIOULASSO UV,460.6,11.16,-4.331,20070501,258,9,2,0,9,2,23,6,2,0,6,2,0,5,2,0,5,2,2,0,0,0,0,0,0,0,0,11.9,0,0,19.0,0,0,39.7,6,2,21.1,5,2,35.9,6,2,24.7,5,2,30.6,9,2
GHCND:UVM00065510,BOBO DIOULASSO UV,460.6,11.16,-4.331,20070601,194,11,2,0,11,2,17,6,1,0,6,1,0,6,2,0,6,2,4,0,0,3,0,0,1,0,0,26.9,0,0,69.0,0,0,37.0,6,1,18.6,6,2,33.9,6,1,23.3,6,2,28.5,11,2
GHCND:UVM00065510,BOBO DIOULASSO UV,460.6,11.16,-4.331,20070701,170,9,3,0,9,3,4,5,3,0,5,3,0,4,2,0,4,2,15,0,0,9,0,0,4,0,0,39.9,0,0,282.0,0,0,33.0,5,3,19.6,4,2,30.6,5,3,22.1,4,2,26.4,9,3
GHCND:UVM00065510,BOBO DIOULASSO UV,460.6,11.16,-4.331,20070801,151,10,2,0,10,2,0,6,2,0,6,2,0,7,2,0,7,2,11,0,0,5,0,0,1,0,0,84.1,0,0,208.3,0,0,31.1,6,2,19.6,7,2,29.3,6,2,21.5,7,2,25.5,10,2
GHCND:UVM00065510,BOBO DIOULASSO UV,460.6,11.16,-4.331,20070901,179,8,2,0,8,2,8,6,2,0,6,2,0,5,2,0,5,2,9,0,0,2,0,0,0,0,0,14.0,0,0,79.2,0,0,33.7,6,2,19.8,5,2,31.2,6,2,21.7,5,2,26.5,8,2
GHCND:UVM00065510,BOBO DIOULASSO UV,460.6,11.16,-4.331,20071001,213,7,2,0,7,2,20,8,2,0,8,2,0,8,2,0,8,2,2,0,0,0,0,0,0,0,0,7.9,0,0,14.0,0,0,36.7,8,2,20.2,8,2,34.3,8,2,22.5,8,2,28.4,7,2
GHCND:UVM00065510,BOBO DIOULASSO UV,460.6,11.16,-4.331,20071101,203,10,2,0,10,2,21,9,2,0,9,2,0,8,2,0,8,2,0,0,0,0,0,0,0,0,0,2.0,0,0,2.0,0,0,36.4,9,2,18.9,8,2,35.1,9,2,21.7,8,2,28.4,10,2
GHCND:UVM00065510,BOBO DIOULASSO UV,460.6,11.16,-4.331,20071201,146,11,2,0,11,2,20,2,1,0,2,1,0,11,2,0,11,2,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,36.0,2,1,16.9,11,2,32.9,2,1,20.0,11,2,26.4,11,2
GHCND:UVM00065510,BOBO DIOULASSO UV,460.6,11.16,-4.331,20080101,81,15,5,0,15,5,4,6,2,0,6,2,0,14,5,0,14,5,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,34.6,6,2,12.5,14,5,30.4,6,2,16.9,14,5,23.7,15,5
