STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:NSM00081225,JOHAN A PENGEL INTERNATIONAL NS,18,5.453,-55.188,20100101,154,11,3,0,11,3,0,9,3,0,9,3,0,5,2,0,5,2,10,0,0,2,0,0,0,0,0,16.0,0,0,94.7,0,0,32.1,9,3,19.8,5,2,31.1,9,3,21.9,5,2,26.4,11,3
GHCND:NSM00081225,JOHAN A PENGEL INTERNATIONAL NS,18,5.453,-55.188,20100201,107,12,3,0,12,3,5,11,3,0,11,3,0,6,1,0,6,1,8,0,0,1,0,0,1,0,0,27.9,0,0,76.2,0,0,33.4,11,3,19.4,6,1,31.2,11,3,22.7,6,1,27.2,12,3
GHCND:NSM00081225,JOHAN A PENGEL INTERNATIONAL NS,18,5.453,-55.188,20100301,128,12,5,0,12,5,10,14,5,0,14,5,0,8,2,0,8,2,15,0,0,2,0,0,1,0,0,31.0,0,0,123.9,0,0,33.5,14,5,20.5,8,2,32.1,14,5,22.8,8,2,27.5,12,5
GHCND:NSM00081225,JOHAN A PENGEL INTERNATIONAL NS,18,5.453,-55.188,20100401,146,11,3,0,11,3,8,11,3,0,11,3,0,2,1,0,2,1,15,0,0,5,0,0,2,0,0,42.9,0,0,205.1,0,0,34.0,11,3,21.3,2,1,32.4,11,3,23.7,2,1,28.0,11,3
GHCND:NSM00081225,JOHAN A PENGEL INTERNATIONAL NS,18,5.453,-55.188,20100501,143,10,2,0,10,2,8,10,2,0,10,2,0,10,4,0,10,4,22,0,0,8,0,0,4,0,0,54.1,0,0,347.7,0,0,33.8,10,2,21.6,10,4,31.7,10,2,23.5,10,4,27.8,10,2
GHCND:NSM00081225,JOHAN A PENGEL INTERNATIONAL NS,18,5.453,-55.188,20100601,125,12,2,0,12,2,12,14,2,0,14,2,0,8,3,0,8,3,8,0,0,4,0,0,1,0,0,29.0,0,0,121.6,0,0,33.5,14,2,22.4,8,3,32.5,14,2,23.4,8,3,27.9,12,2
GHCND:NSM00081225,JOHAN A PENGEL INTERNATIONAL NS,18,5.453,-55.188,20100701,150,12,3,0,12,3,18,9,3,0,9,3,0,9,2,0,9,2,16,0,0,9,0,0,2,0,0,37.6,0,0,255.7,0,0,33.4,9,3,21.7,9,2,32.5,9,3,22.7,9,2,27.7,12,3
GHCND:NSM00081225,JOHAN A PENGEL INTERNATIONAL NS,18,5.453,-55.188,20100801,162,13,2,0,13,2,12,13,2,0,13,2,0,3,2,0,3,2,14,0,0,6,0,0,1,0,0,39.9,0,0,190.9,0,0,34.5,13,2,21.5,3,2,32.8,13,2,22.8,3,2,27.8,13,2
GHCND:NSM00081225,JOHAN A PENGEL INTERNATIONAL NS,18,5.453,-55.188,20100901,86,10,3,0,10,3,18,12,3,0,12,3,0,11,3,0,11,3,10,0,0,5,0,0,2,0,0,34.5,0,0,164.0,0,0,34.5,12,3,20.4,11,3,33.8,12,3,22.2,11,3,27.8,10,3
GHCND:NSM00081225,JOHAN A PENGEL INTERNATIONAL NS,18,5.453,-55.188,20101001,53,7,2,0,7,2,19,9,2,0,9,2,0,17,4,0,17,4,7,0,0,4,0,0,1,0,0,28.2,0,0,113.5,0,0,35.6,9,2,20.6,17,4,34.5,9,2,23.0,17,4,28.8,7,2
GHCND:NSM00081225,JOHAN A PENGEL INTERNATIONAL NS,18,5.453,-55.188,20101101,80,17,6,0,17,6,10,19,6,0,19,6,0,11,2,0,11,2,6,0,0,2,0,0,2,0,0,33.0,0,0,93.0,0,0,35.0,19,6,21.5,11,2,33.6,19,6,23.0,11,2,28.2,17,6
GHCND:NSM00081225,JOHAN A PENGEL INTERNATIONAL NS,18,5.453,-55.188,20101201,38,5,2,0,5,2,10,16,3,0,16,3,0,6,2,0,6,2,13,0,0,4,0,0,1,0,0,39.9,0,0,156.7,0,0,33.8,16,3,22.3,6,2,32.4,16,3,23.0,6,2,27.8,5,2
GHCND:NSM00081225,JOHAN A PENGEL INTERNATIONAL NS,18,5.453,-55.188,20110101,-9999,0,0,-9999,0,0,5,12,4,0,12,4,-9999,0,0,-9999,0,0,10,0,0,4,0,0,1,0,0,25.9,0,0,123.8,0,0,32.8,12,4,-9999,0,0,31.8,12,4,-9999,0,0,-9999,0,0
GHCND:NSM00081225,JOHAN A PENGEL INTERNATIONAL NS,18,5.453,-55.188,20110201,-9999,0,0,-9999,0,0,3,9,3,0,9,3,-9999,0,0,-9999,0,0,10,0,0,5,0,0,2,0,0,70.1,0,0,211.5,0,0,33.2,9,3,-9999,0,0,31.3,9,3,-9999,0,0,-9999,0,0
GHCND:NSM00081225,JOHAN A PENGEL INTERNATIONAL NS,18,5.453,-55.188,20110301,-9999,0,0,-9999,0,0,2,18,5,0,18,5,-9999,0,0,-9999,0,0,17,0,0,9,0,0,5,0,0,46.0,0,0,334.2,0,0,33.3,18,5,-9999,0,0,31.3,18,5,-9999,0,0,-9999,0,0
GHCND:NSM00081225,JOHAN A PENGEL INTERNATIONAL NS,18,5.453,-55.188,20110401,-9999,0,0,-9999,0,0,8,15,5,0,15,5,-9999,0,0,-9999,0,0,4,0,0,2,0,0,2,0,0,70.6,0,0,122.9,0,0,33.5,15,5,-9999,0,0,32.4,15,5,-9999,0,0,-9999,0,0
GHCND:NSM00081225,JOHAN A PENGEL INTERNATIONAL NS,18,5.453,-55.188,20110501,-9999,0,0,-9999,0,0,5,14,6,0,14,6,-9999,0,0,-9999,0,0,10,0,0,5,0,0,2,0,0,45.0,0,0,179.4,0,0,34.1,14,6,-9999,0,0,32.3,14,6,-9999,0,0,-9999,0,0
GHCND:NSM00081225,JOHAN A PENGEL INTERNATIONAL NS,18,5.453,-55.188,20110601,-9999,0,0,-9999,0,0,6,21,8,0,21,8,-9999,0,0,-9999,0,0,7,0,0,4,0,0,2,0,0,35.6,0,0,125.5,0,0,33.4,21,8,-9999,0,0,32.3,21,8,-9999,0,0,-9999,0,0
GHCND:NSM00081225,JOHAN A PENGEL INTERNATIONAL NS,18,5.453,-55.188,20110701,-9999,0,0,-9999,0,0,10,11,3,0,11,3,-9999,0,0,-9999,0,0,15,0,0,7,0,0,1,0,0,34.0,0,0,213.9,0,0,33.4,11,3,-9999,0,0,32.2,11,3,-9999,0,0,-9999,0,0
GHCND:NSM00081225,JOHAN A PENGEL INTERNATIONAL NS,18,5.453,-55.188,20110801,-9999,0,0,-9999,0,0,17,10,3,0,10,3,-9999,0,0,-9999,0,0,4,0,0,2,0,0,0,0,0,20.1,0,0,44.8,0,0,34.8,10,3,-9999,0,0,33.8,10,3,-9999,0,0,-9999,0,0
GHCND:NSM00081225,JOHAN A PENGEL INTERNATIONAL NS,18,5.453,-55.188,20110901,-9999,0,0,-9999,0,0,19,11,4,0,11,4,-9999,0,0,-9999,0,0,7,0,0,3,0,0,0,0,0,24.9,0,0,96.7,0,0,35.0,11,4,-9999,0,0,34.0,11,4,-9999,0,0,-9999,0,0
