STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:ES000078650,ACAJUTLA ES,15,13.567,-89.833,20070101,51,13,8,0,13,8,4,13,8,0,13,8,0,13,8,0,13,8,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,34.6,13,8,22.4,13,8,33.1,13,8,23.7,13,8,28.4,13,8
GHCND:ES000078650,ACAJUTLA ES,15,13.567,-89.833,20070201,18,24,24,0,24,24,2,24,24,0,24,24,0,24,24,0,24,24,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,33.2,24,24,21.6,24,24,33,24,24,21.7,24,24,27.4,24,24
GHCND:ES000078650,ACAJUTLA ES,15,13.567,-89.833,20090101,49,26,14,0,26,14,5,26,14,0,26,14,0,26,14,0,26,14,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,34,26,14,22,26,14,33.1,26,14,23.2,26,14,28.2,26,14
GHCND:ES000078650,ACAJUTLA ES,15,13.567,-89.833,20090201,185,9,3,0,9,3,9,9,3,0,9,3,0,9,3,0,9,3,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,35.6,9,3,22.6,9,3,32.5,9,3,23.6,9,3,28,9,3
GHCND:ES000078650,ACAJUTLA ES,15,13.567,-89.833,20090301,115,7,2,0,7,2,9,7,2,0,7,2,0,7,2,0,7,2,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,36.4,7,2,23.4,7,2,33.5,7,2,24,7,2,28.8,7,2
GHCND:ES000078650,ACAJUTLA ES,15,13.567,-89.833,20090401,252,7,1,0,7,1,21,7,1,0,7,1,0,7,1,0,7,1,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,35.2,7,1,23.2,7,1,33.7,7,1,24.8,7,1,29.3,7,1
GHCND:ES000078650,ACAJUTLA ES,15,13.567,-89.833,20090501,214,10,3,0,10,3,20,10,3,0,10,3,0,10,3,0,10,3,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,36.6,10,3,20.6,10,3,33.4,10,3,23.6,10,3,28.5,10,3
GHCND:ES000078650,ACAJUTLA ES,15,13.567,-89.833,20090601,177,12,5,0,12,5,16,12,5,0,12,5,0,12,5,0,12,5,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,34.4,12,5,22,12,5,33.4,12,5,24,12,5,28.7,12,5
GHCND:ES000078650,ACAJUTLA ES,15,13.567,-89.833,20090701,173,12,3,0,12,3,17,12,3,0,12,3,0,12,3,0,12,3,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,36.6,12,3,21.4,12,3,33.5,12,3,23.5,12,3,28.5,12,3
GHCND:ES000078650,ACAJUTLA ES,15,13.567,-89.833,20090801,190,13,3,0,13,3,17,13,3,0,13,3,0,13,3,0,13,3,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,35.6,13,3,20,13,3,33.7,13,3,23.9,13,3,28.8,13,3
GHCND:ES000078650,ACAJUTLA ES,15,13.567,-89.833,20090901,215,9,2,0,9,2,21,9,2,0,9,2,0,9,2,0,9,2,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,34.2,9,2,21,9,2,33.4,9,2,23.7,9,2,28.5,9,2
GHCND:ES000078650,ACAJUTLA ES,15,13.567,-89.833,20091001,164,14,8,0,14,8,14,14,8,0,14,8,0,14,8,0,14,8,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,34.9,14,8,22.8,14,8,32.9,14,8,24.3,14,8,28.6,14,8
