STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,MXSD,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:LEM00040100,RAFIC HARIRI INTERNATIONAL LE,26.5,33.821,35.488,20070101,0,13,2,68,13,2,0,2,1,0,2,1,0,13,2,0,13,2,4,0,0,2,0,0,1,0,0,27.9,0,0,-9999,0,0,68.3,0,0,21.9,2,1,8.6,13,2,17.8,2,1,10.1,13,2,14.0,13,2
GHCND:LEM00040100,RAFIC HARIRI INTERNATIONAL LE,26.5,33.821,35.488,20070201,0,7,2,73,7,2,0,0,0,0,0,0,0,7,2,0,7,2,7,0,0,3,0,0,1,0,0,46.0,0,0,-9999,0,0,113.9,0,0,23.2,0,0,8.6,7,2,18.4,0,0,11.0,7,2,14.8,7,2
GHCND:LEM00040100,RAFIC HARIRI INTERNATIONAL LE,26.5,33.821,35.488,20070301,2,10,3,49,10,3,0,3,1,0,3,1,0,9,3,0,9,3,2,0,0,1,0,0,0,0,0,14.0,0,0,-9999,0,0,23.9,0,0,29.8,3,1,7.3,9,3,20.1,3,1,11.9,9,3,16.1,10,3
GHCND:LEM00040100,RAFIC HARIRI INTERNATIONAL LE,26.5,33.821,35.488,20070401,3,14,3,8,14,3,0,5,2,0,5,2,0,12,3,0,12,3,1,0,0,0,0,0,0,0,0,9.1,0,0,-9999,0,0,10.1,0,0,29.8,5,2,12.1,12,3,22.5,5,2,14.5,12,3,17.9,14,3
GHCND:LEM00040100,RAFIC HARIRI INTERNATIONAL LE,26.5,33.821,35.488,20070501,74,9,2,0,9,2,2,5,2,0,5,2,0,10,2,0,10,2,1,0,0,0,0,0,0,0,0,4.6,0,0,-9999,0,0,4.6,0,0,34.7,5,2,14.2,10,2,26.8,5,2,19.2,10,2,22.9,9,2
GHCND:LEM00040100,RAFIC HARIRI INTERNATIONAL LE,26.5,33.821,35.488,20070601,151,6,1,0,6,1,2,2,1,0,2,1,0,5,1,0,5,1,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,35.6,2,1,19.3,5,1,28.9,2,1,21.5,5,1,25.2,6,1
GHCND:LEM00040100,RAFIC HARIRI INTERNATIONAL LE,26.5,33.821,35.488,20070701,225,7,2,0,7,2,5,0,0,0,0,0,0,7,2,0,7,2,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,34.3,0,0,21.4,7,2,31.3,0,0,24.0,7,2,27.7,7,2
GHCND:LEM00040100,RAFIC HARIRI INTERNATIONAL LE,26.5,33.821,35.488,20070801,226,8,2,0,8,2,5,1,1,0,1,1,0,8,2,0,8,2,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,35.4,1,1,24.1,8,2,31.8,1,1,25.2,8,2,28.6,8,2
GHCND:LEM00040100,RAFIC HARIRI INTERNATIONAL LE,26.5,33.821,35.488,20070901,88,6,4,0,6,4,2,7,4,0,7,4,0,8,4,0,8,4,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,32.3,7,4,23.0,8,4,30.9,7,4,24.7,8,4,28.1,6,4
GHCND:LEM00040100,RAFIC HARIRI INTERNATIONAL LE,26.5,33.821,35.488,20071101,21,7,2,2,7,2,1,9,2,0,9,2,0,13,4,0,13,4,2,0,0,1,0,0,0,0,0,21.8,0,0,-9999,0,0,25.3,0,0,33.0,9,2,13.5,13,4,23.9,9,2,16.9,13,4,20.2,7,2
GHCND:LEM00040100,RAFIC HARIRI INTERNATIONAL LE,26.5,33.821,35.488,20071201,1,13,3,36,13,3,0,1,1,0,1,1,0,13,3,0,13,3,4,0,0,2,0,0,2,0,0,51.1,0,0,-9999,0,0,104.4,0,0,23.8,1,1,9.5,13,3,19.7,1,1,12.9,13,3,16.1,13,3
GHCND:LEM00040100,RAFIC HARIRI INTERNATIONAL LE,26.5,33.821,35.488,20080101,0,12,8,33,12,8,0,19,8,0,19,8,0,22,9,0,22,9,6,0,0,5,0,0,2,0,0,43.9,0,0,-9999,0,0,134.9,0,0,20.4,19,8,3.6,22,9,16.0,19,8,9.4,22,9,12.8,12,8
GHCND:LEM00040100,RAFIC HARIRI INTERNATIONAL LE,26.5,33.821,35.488,20080201,0,6,3,58,6,3,0,9,5,0,9,5,0,13,8,0,13,8,2,0,0,1,0,0,1,0,0,40.9,0,0,-9999,0,0,47.0,0,0,23.2,9,5,6.9,13,8,18.5,9,5,10.2,13,8,14.2,6,3
GHCND:LEM00040100,RAFIC HARIRI INTERNATIONAL LE,26.5,33.821,35.488,20080301,33,9,2,19,9,2,2,4,2,0,4,2,0,7,2,0,7,2,2,0,0,0,0,0,0,0,0,7.9,0,0,-9999,0,0,19.0,0,0,36.6,4,2,8.3,7,2,23.4,4,2,14.5,7,2,19.0,9,2
GHCND:LEM00040100,RAFIC HARIRI INTERNATIONAL LE,26.5,33.821,35.488,20080401,26,15,7,2,15,7,4,9,6,0,9,6,0,13,7,0,13,7,0,0,0,0,0,0,0,0,0,0.5,0,0,-9999,0,0,0.5,0,0,39.3,9,6,14.3,13,7,25.8,9,6,16.0,13,7,20.3,15,7
