STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20070101,202,5,2,0,5,2,21,0,0,0,0,0,0,5,2,0,5,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,35.7,0,0,13.7,5,2,32.9,0,0,18.9,5,2,26.1,5,2
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20070201,263,1,1,0,1,1,23,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,37.7,0,0,13.5,1,1,35.1,0,0,21.7,1,1,28.4,1,1
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20070301,349,4,3,0,4,3,31,0,0,0,0,0,0,4,3,0,4,3,1,0,0,0,0,0,0,0,0,6.4,0,0,7.2,0,0,40.8,0,0,23.5,4,3,37.8,0,0,25.7,4,3,31.7,4,3
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20070401,310,6,2,0,6,2,30,0,0,0,0,0,0,6,2,0,6,2,5,0,0,3,0,0,1,0,0,66.3,0,0,119.2,0,0,41.5,0,0,23.3,6,2,37.7,0,0,26.0,6,2,31.8,6,2
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20070501,281,5,2,0,5,2,24,0,0,0,0,0,0,5,2,0,5,2,12,0,0,5,0,0,4,0,0,84.3,0,0,259.1,0,0,37.4,0,0,23.9,5,2,33.8,0,0,25.3,5,2,29.5,5,2
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20070601,288,6,1,0,6,1,28,1,1,0,1,1,0,5,1,0,5,1,12,0,0,3,0,0,1,0,0,52.8,0,0,144.1,0,0,36.8,1,1,24.2,5,1,35.1,1,1,25.5,5,1,30.3,6,1
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20070701,283,6,2,0,6,2,29,0,0,0,0,0,0,6,2,0,6,2,8,0,0,5,0,0,2,0,0,97.8,0,0,203.1,0,0,35.7,0,0,23.8,6,2,34.2,0,0,25.1,6,2,29.6,6,2
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20070801,281,6,2,0,6,2,25,1,1,0,1,1,0,6,2,0,6,2,3,0,0,2,0,0,1,0,0,33.8,0,0,63.4,0,0,36.2,1,1,24.3,6,2,33.9,1,1,25.0,6,2,29.5,6,2
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20070901,233,8,1,0,8,1,27,0,0,0,0,0,0,8,1,0,8,1,12,0,0,6,0,0,5,0,0,47.8,0,0,254.5,0,0,35.8,0,0,22.3,8,1,33.4,0,0,24.4,8,1,28.9,8,1
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20071001,277,3,1,0,3,1,20,0,0,0,0,0,0,3,1,0,3,1,9,0,0,6,0,0,3,0,0,51.3,0,0,185.8,0,0,34.9,0,0,22.0,3,1,32.4,0,0,24.0,3,1,28.2,3,1
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20071101,160,9,3,0,9,3,5,0,0,0,0,0,0,9,3,0,9,3,1,0,0,1,0,0,0,0,0,16.0,0,0,17.3,0,0,33.5,0,0,13.2,9,3,31.2,0,0,20.6,9,3,25.9,9,3
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20071201,239,2,1,0,2,1,26,0,0,0,0,0,0,2,1,0,2,1,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,36.0,0,0,14.9,2,1,33.3,0,0,20.4,2,1,26.8,2,1
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20080101,212,4,2,0,4,2,23,0,0,0,0,0,0,4,2,0,4,2,3,0,0,0,0,0,0,0,0,11.2,0,0,29.7,0,0,35.6,0,0,12.4,4,2,33.0,0,0,19.0,4,2,26.1,4,2
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20080201,187,8,2,0,8,2,20,1,1,0,1,1,0,7,2,0,7,2,1,0,0,1,0,0,0,0,0,17.5,0,0,21.1,0,0,37.0,1,1,18.1,7,2,33.0,1,1,21.5,7,2,27.2,8,2
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20080301,325,2,1,0,2,1,31,0,0,0,0,0,0,2,1,0,2,1,1,0,0,1,0,0,0,0,0,16.0,0,0,18.6,0,0,39.0,0,0,17.0,2,1,36.6,0,0,24.2,2,1,30.3,2,1
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20080401,307,6,1,0,6,1,28,0,0,0,0,0,0,6,1,0,6,1,8,0,0,4,0,0,2,0,0,47.5,0,0,145.1,0,0,38.9,0,0,22.3,6,1,36.5,0,0,25.8,6,1,31.1,6,1
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20080501,280,6,1,0,6,1,26,0,0,0,0,0,0,6,1,0,6,1,8,0,0,4,0,0,1,0,0,30.2,0,0,127.5,0,0,36.8,0,0,23.3,6,1,33.9,0,0,24.9,6,1,29.5,6,1
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20080601,282,4,1,0,4,1,30,0,0,0,0,0,0,4,1,0,4,1,10,0,0,5,0,0,1,0,0,26.2,0,0,141.2,0,0,35.7,0,0,23.9,4,1,34.2,0,0,25.0,4,1,29.6,4,1
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20080701,276,6,1,0,6,1,27,0,0,0,0,0,0,6,1,0,6,1,11,0,0,6,0,0,1,0,0,30.5,0,0,159.5,0,0,36.0,0,0,23.7,6,1,33.8,0,0,25.0,6,1,29.3,6,1
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20080801,278,5,2,0,5,2,27,0,0,0,0,0,0,5,2,0,5,2,10,0,0,7,0,0,3,0,0,55.1,0,0,218.2,0,0,35.5,0,0,23.4,5,2,33.4,0,0,24.6,5,2,29.0,5,2
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20080901,249,5,1,0,5,1,21,0,0,0,0,0,0,5,1,0,5,1,16,0,0,9,0,0,7,0,0,73.9,0,0,422.7,0,0,35.2,0,0,23.2,5,1,32.9,0,0,24.5,5,1,28.7,5,1
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20081001,272,5,1,0,5,1,24,0,0,0,0,0,0,5,1,0,5,1,13,0,0,7,0,0,2,0,0,56.9,0,0,246.1,0,0,34.4,0,0,22.5,5,1,32.9,0,0,24.7,5,1,28.8,5,1
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20081101,186,7,2,0,7,2,7,0,0,0,0,0,0,7,2,0,7,2,5,0,0,3,0,0,0,0,0,21.1,0,0,63.3,0,0,33.5,0,0,15.5,7,2,31.0,0,0,21.7,7,2,26.4,7,2
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20081201,154,5,1,0,5,1,2,0,0,0,0,0,0,5,1,0,5,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,32.7,0,0,15.4,5,1,30.0,0,0,18.2,5,1,24.2,5,1
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20090101,153,3,2,0,3,2,10,0,0,0,0,0,0,3,2,0,3,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,34.3,0,0,11.5,3,2,30.5,0,0,16.8,3,2,23.8,3,2
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20090201,255,4,1,0,4,1,26,1,1,0,1,1,0,3,1,0,3,1,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,38.9,1,1,17.6,3,1,35.3,1,1,22.4,3,1,28.9,4,1
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20090301,304,5,1,0,5,1,27,1,1,0,1,1,0,5,1,0,5,1,3,0,0,1,0,0,0,0,0,15.5,0,0,33.5,0,0,39.0,1,1,19.7,5,1,36.0,1,1,24.6,5,1,30.5,5,1
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20090401,316,5,2,0,5,2,30,0,0,0,0,0,0,5,2,0,5,2,5,0,0,2,0,0,0,0,0,18.8,0,0,59.3,0,0,39.8,0,0,22.0,5,2,36.6,0,0,25.3,5,2,30.9,5,2
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20090501,273,8,2,0,8,2,27,0,0,0,0,0,0,8,2,0,8,2,13,0,0,8,0,0,6,0,0,65.5,0,0,301.2,0,0,39.7,0,0,23.9,8,2,34.7,0,0,25.6,8,2,30.2,8,2
GHCND:TH000048400,NAKHON SAWAN TH,35,15.8,100.167,20090601,251,8,3,0,8,3,27,0,0,0,0,0,0,8,3,0,8,3,7,0,0,4,0,0,1,0,0,32.5,0,0,123.6,0,0,35.7,0,0,23.8,8,3,34.0,0,0,25.6,8,3,29.7,8,3
